SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
4, 9.3200, 932, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.79299998, -0.58139998, 0.18189999, 0.00180000, -0.05000000, -0.02800000, 0.05700000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.3300, 933, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.77980000, -0.55500001, -0.05220000, 0.28459999, 0.31300002, 0.07600001, 0.09000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.3400, 934, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.77639997, -0.56059998, -0.03980000, 0.28489998, 0.28100002, 0.09000000, 0.09700000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.3300, 933, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.79240000, -0.57980001, 0.18879999, 0.00650000, -0.04300000, -0.03900000, 0.03400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.3400, 934, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.79179996, -0.57830000, 0.19579999, 0.01130000, -0.03300000, -0.04000000, 0.01400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.3500, 935, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.77289999, -0.56619996, -0.02730000, 0.28479999, 0.25100002, 0.09500001, 0.09900001, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.3600, 936, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.76949996, -0.57159996, -0.01490000, 0.28430000, 0.22500001, 0.09900001, 0.09800000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.3500, 935, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.79089999, -0.57690001, 0.20299999, 0.01610000, -0.01500000, -0.03800000, -0.00300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.3700, 937, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.76599997, -0.57690001, -0.00240000, 0.28340000, 0.19900002, 0.10200001, 0.09700000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.3600, 936, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.78999996, -0.57550001, 0.20999999, 0.02080000, 0.00500000, -0.04400000, -0.01400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.3700, 937, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.78909999, -0.57400000, 0.21689999, 0.02530000, 0.01700000, -0.05300000, -0.01400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.3800, 938, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.76249999, -0.58199996, 0.00980000, 0.28219998, 0.17400001, 0.09900001, 0.09600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.3900, 939, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.75909996, -0.58679998, 0.02200000, 0.28070000, 0.14700000, 0.09500001, 0.09100001, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.3800, 938, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.78799999, -0.57260001, 0.22369999, 0.02970000, 0.02800000, -0.06400000, -0.01500000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.3900, 939, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.78689998, -0.57129997, 0.23040000, 0.03390000, 0.03600000, -0.07500000, -0.01700000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.4000, 940, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.75569999, -0.59149998, 0.03400000, 0.27899998, 0.12500000, 0.08300000, 0.08600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.4100, 941, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.75229996, -0.59579998, 0.04570000, 0.27710000, 0.10400000, 0.07200000, 0.08200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.4000, 940, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.78569996, -0.57010001, 0.23680000, 0.03790000, 0.03600000, -0.08200000, -0.02200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.4200, 942, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.74899995, -0.59999996, 0.05700000, 0.27500001, 0.08800001, 0.06400000, 0.07400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.4100, 941, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.78439999, -0.56900001, 0.24300000, 0.04150000, 0.03400000, -0.09400000, -0.03600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.4200, 942, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.78299999, -0.56799996, 0.24900000, 0.04480000, 0.03200000, -0.09600000, -0.03400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.4300, 943, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.78160000, -0.56709999, 0.25500000, 0.04800000, 0.02500000, -0.09600000, -0.02700000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.4300, 943, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.74579996, -0.60389996, 0.06780000, 0.27280000, 0.07000000, 0.05200000, 0.07100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.4400, 944, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.77999997, -0.56629997, 0.26100001, 0.05100000, 0.02700000, -0.09800000, -0.02900000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.4400, 944, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.74259996, -0.60759997, 0.07810000, 0.27050000, 0.05100000, 0.03700000, 0.07500000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.4500, 945, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.73949999, -0.61100000, 0.08790000, 0.26819998, 0.03300000, 0.02600000, 0.08400001, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.4600, 946, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.73649997, -0.61430001, 0.09700000, 0.26580000, 0.01300000, 0.01200000, 0.09300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.4500, 945, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.77829999, -0.56559998, 0.26690000, 0.05380000, 0.01700000, -0.10300001, -0.02900000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.4600, 946, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.77649999, -0.56500000, 0.27280000, 0.05650000, 0.01800000, -0.11300001, -0.03000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.4700, 947, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.73359996, -0.61729997, 0.10560000, 0.26359999, -0.00300000, -0.00600000, 0.10300001, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.4800, 948, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.73089999, -0.62009996, 0.11340000, 0.26139998, -0.02100000, -0.02800000, 0.11200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.4700, 947, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.77459997, -0.56449997, 0.27869999, 0.05900000, 0.02100000, -0.12600000, -0.03300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.4800, 948, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.77269995, -0.56400001, 0.28450000, 0.06150000, 0.02300000, -0.13600001, -0.02900000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.4900, 949, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.72819996, -0.62259996, 0.12080000, 0.25939998, -0.03800000, -0.04500000, 0.11800001, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.5000, 950, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.72569996, -0.62500000, 0.12750000, 0.25749999, -0.05200000, -0.06400000, 0.12000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.4900, 949, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.77059996, -0.56360000, 0.29009998, 0.06380000, 0.03600000, -0.14000000, -0.02500000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.5000, 950, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.76870000, -0.56339997, 0.29539999, 0.06590000, 0.02900000, -0.13600001, -0.02500000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.5100, 951, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.72329998, -0.62720001, 0.13349999, 0.25590000, -0.06600000, -0.08400001, 0.12800001, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.5200, 952, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.72099996, -0.62919998, 0.13910000, 0.25439999, -0.07700001, -0.09700000, 0.14600001, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.5100, 951, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.76669997, -0.56309998, 0.30039999, 0.06780000, 0.02100000, -0.13900001, -0.02600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.5300, 953, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.71880001, -0.63110000, 0.14410000, 0.25329998, -0.07800000, -0.09900001, 0.16700001, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.5200, 952, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.76489997, -0.56290001, 0.30489999, 0.06960000, 0.03400000, -0.15000001, -0.03000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.5400, 954, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.71679997, -0.63269997, 0.14839999, 0.25229999, -0.08200000, -0.10200001, 0.17100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.5300, 953, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.76319999, -0.56290001, 0.30890000, 0.07099999, 0.02500000, -0.14900000, -0.02200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.5500, 955, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.71509999, -0.63419998, 0.15200000, 0.25139999, -0.07100000, -0.11000001, 0.17200001, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.5400, 954, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.76159996, -0.56299996, 0.31239998, 0.07229999, 0.02400000, -0.14600001, -0.01600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.5600, 956, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.71370000, -0.63559997, 0.15439999, 0.25029999, -0.05700000, -0.10600001, 0.16100001, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.5500, 955, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.76010001, -0.56320000, 0.31529999, 0.07350000, 0.02500000, -0.14100000, -0.01600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.5600, 956, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.75879997, -0.56369996, 0.31750000, 0.07430000, 0.01500000, -0.12400001, -0.00800000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.5700, 957, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.71279997, -0.63690001, 0.15539999, 0.24869999, -0.04400000, -0.10600001, 0.14200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.5700, 957, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.75749999, -0.56430000, 0.31919998, 0.07490000, 0.01000000, -0.11100001, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.5800, 958, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.75639999, -0.56510001, 0.32029998, 0.07539999, -0.00500000, -0.09800000, 0.01100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.5800, 958, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.71239996, -0.63839996, 0.15490000, 0.24650000, -0.04000000, -0.10900000, 0.13200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.5900, 959, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.71249998, -0.63999999, 0.15250000, 0.24339999, -0.04800000, -0.10900000, 0.13300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.5900, 959, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.75549996, -0.56599998, 0.32099998, 0.07580000, -0.02200000, -0.08800001, 0.03100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.6000, 960, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.71309996, -0.64169997, 0.14860000, 0.23969999, -0.05500000, -0.10200001, 0.13800001, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.6000, 960, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.75449997, -0.56699997, 0.32119998, 0.07620000, -0.03500000, -0.08200000, 0.04300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.6100, 961, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.75369996, -0.56819999, 0.32110000, 0.07650000, -0.04200000, -0.06600000, 0.04500000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.6100, 961, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.71410000, -0.64340001, 0.14320000, 0.23529999, -0.06900001, -0.09600000, 0.13500001, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.6200, 962, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.75279999, -0.56949997, 0.32069999, 0.07690000, -0.05500000, -0.04600000, 0.04500000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.6300, 963, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.75199997, -0.57080001, 0.32020000, 0.07710000, -0.07000000, -0.03100000, 0.04600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.6200, 962, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.71569997, -0.64519995, 0.13589999, 0.22989999, -0.05100000, -0.07900000, 0.12800001, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.6400, 964, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.75119996, -0.57229996, 0.31950000, 0.07750000, -0.08400001, -0.01200000, 0.05200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.6500, 965, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.75040001, -0.57370001, 0.31869999, 0.07790000, -0.09300000, 0.00400000, 0.06300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.6300, 963, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.71759999, -0.64709997, 0.12690000, 0.22369999, -0.04900000, -0.07100000, 0.13000001, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.6600, 966, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.74959999, -0.57510000, 0.31779999, 0.07850000, -0.09600000, 0.02300000, 0.07500000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.6700, 967, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.74879998, -0.57660002, 0.31680000, 0.07920000, -0.09600000, 0.04300000, 0.08900000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.6400, 964, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.71999997, -0.64889997, 0.11610000, 0.21660000, -0.05800000, -0.06000000, 0.13300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.6800, 968, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.74809998, -0.57800001, 0.31579998, 0.08000000, -0.09100001, 0.06100000, 0.10400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.6500, 965, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.72259998, -0.65069997, 0.10360000, 0.20840000, -0.09800000, -0.05800000, 0.12500000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.6600, 966, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.72539997, -0.65239996, 0.08989999, 0.19970000, -0.11400001, -0.05100000, 0.10700001, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.6900, 969, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.74739999, -0.57940000, 0.31469998, 0.08100000, -0.09400000, 0.09500001, 0.11600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.6700, 967, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.72819996, -0.65399998, 0.07520000, 0.19049999, -0.14100000, -0.04900000, 0.09900001, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.6800, 968, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.73079997, -0.65539998, 0.05990000, 0.18099999, -0.19100001, -0.05200000, 0.09400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.7000, 970, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.74669999, -0.58069998, 0.31340000, 0.08220000, -0.08500000, 0.13200000, 0.11900000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.6900, 969, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.73299998, -0.65649998, 0.04480000, 0.17170000, -0.23400001, -0.05100000, 0.08900000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.7000, 970, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.73479998, -0.65749997, 0.03050000, 0.16300000, -0.27000001, -0.03600000, 0.08200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.7100, 971, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.74619997, -0.58199996, 0.31200001, 0.08360000, -0.09400000, 0.17300001, 0.12300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 9.7100, 971, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.73619998, -0.65840000, 0.01720000, 0.15510000, -0.30000001, -0.01500000, 0.08500000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 9.7200, 972, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.74579996, -0.58309996, 0.31039998, 0.08540000, -0.09300000, 0.23200001, 0.12200001, 0.00000000, 0.00000000, 0.00000000, 0.00000000
