SensorId, QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g)
4.0,0.71069998,-0.5654,-0.3222,-0.26679999,0.0,0.005,-0.001
4.0,0.71069998,-0.5654,-0.3222,-0.26679999,0.0,0.004,-0.003
4.0,0.71069998,-0.5654,-0.32229999,-0.2669,0.0,0.001,-0.005
4.0,0.71069998,-0.56529999,-0.32229999,-0.2669,0.001,-0.002,-0.004
4.0,0.71069998,-0.56519997,-0.3224,-0.26699999,0.005,0.0,-0.001
4.0,0.71079999,-0.56510001,-0.3224,-0.26710001,0.007,0.002,0.001
4.0,0.71079999,-0.565,-0.3224,-0.26719999,0.006,0.003,0.002
4.0,0.71079999,-0.56489998,-0.3224,-0.26729998,0.008,0.0,0.001
4.0,0.71090001,-0.56489998,-0.3224,-0.2674,0.007,0.0,0.0
4.0,0.71090001,-0.56479996,-0.3224,-0.26749998,0.006,0.0,0.001
4.0,0.71090001,-0.56470001,-0.3224,-0.2676,0.007,0.001,0.0
4.0,0.71090001,-0.56459999,-0.3224,-0.26769999,0.008,0.002,-0.001
4.0,0.71090001,-0.56459999,-0.3224,-0.26769999,0.006,0.005,-0.002
4.0,0.71090001,-0.56449997,-0.32249999,-0.2678,0.005,0.005,-0.003
4.0,0.71099997,-0.56439996,-0.32249999,-0.26789999,0.005,0.006,-0.003
4.0,0.71099997,-0.5643,-0.32259998,-0.26800001,0.006,0.004,-0.001
4.0,0.71099997,-0.56419998,-0.32259998,-0.26809999,0.007,0.003,0.001
4.0,0.71099997,-0.56419998,-0.32269999,-0.26819998,0.008,0.004,0.004
4.0,0.71099997,-0.56409997,-0.32269999,-0.26819998,0.007,0.001,0.003
4.0,0.71099997,-0.56400001,-0.32269999,-0.2683,0.007,-0.001,0.003
4.0,0.71109998,-0.56389999,-0.32269999,-0.26839998,0.006,-0.001,0.003
4.0,0.71109998,-0.56379998,-0.32269999,-0.2685,0.007,0.001,0.005
4.0,0.7112,-0.56369996,-0.32269999,-0.2685,0.004,0.0,0.004
4.0,0.7112,-0.5636,-0.32279998,-0.26859999,0.002,0.0,0.002
4.0,0.7112,-0.5636,-0.32279998,-0.26859999,-0.001,0.001,0.0
4.0,0.7112,-0.56349999,-0.3229,-0.26859999,-0.001,0.0,-0.003
4.0,0.7112,-0.56339997,-0.32299998,-0.2687,-0.002,0.0,-0.002
4.0,0.7112,-0.56330001,-0.32319999,-0.26879999,0.0,0.001,0.0
4.0,0.71129996,-0.56309998,-0.3233,-0.26890001,0.002,0.002,0.0
4.0,0.71129996,-0.56299996,-0.32339999,-0.26899999,0.001,0.003,0.002
4.0,0.71129996,-0.56279999,-0.32349998,-0.26899999,0.0,0.002,0.005
4.0,0.71139997,-0.56259996,-0.32369998,-0.2692,-0.001,0.0,0.006
4.0,0.71139997,-0.5625,-0.3238,-0.26929998,0.0,-0.001,0.008
4.0,0.71139997,-0.56229997,-0.324,-0.2694,0.0,-0.002,0.01
4.0,0.71139997,-0.56209999,-0.32409999,-0.2696,0.0,0.002,0.008
4.0,0.71139997,-0.56199998,-0.32429999,-0.26969999,0.002,0.002,0.005
4.0,0.71139997,-0.5618,-0.32439998,-0.26980001,0.002,-0.001,0.005
4.0,0.71149999,-0.56169999,-0.32449999,-0.26989999,0.001,-0.003,0.004
4.0,0.71149999,-0.56159997,-0.3247,-0.26999998,0.0,-0.002,0.003
4.0,0.71149999,-0.5614,-0.32479998,-0.26999998,-0.002,-0.002,0.002
4.0,0.71149999,-0.56129998,-0.32499999,-0.2701,0.0,0.0,0.003
4.0,0.71149999,-0.56110001,-0.32519999,-0.27019998,0.0,0.001,0.003
4.0,0.71149999,-0.56089997,-0.32529998,-0.2703,-0.002,0.002,0.005
4.0,0.71149999,-0.56079996,-0.32549998,-0.27039999,-0.002,0.001,0.006
4.0,0.71149999,-0.56059998,-0.32569999,-0.2705,0.0,0.0,0.005
4.0,0.71149999,-0.56049997,-0.32589999,-0.27070001,0.001,0.001,0.003
4.0,0.71149999,-0.56029999,-0.32600001,-0.27079999,0.002,0.0,0.005
4.0,0.71149999,-0.56019998,-0.32619998,-0.271,0.002,0.002,0.004
4.0,0.71139997,-0.56,-0.32639998,-0.27109998,0.0,0.003,0.003
4.0,0.71139997,-0.55989999,-0.3265,-0.27129999,0.0,0.0,0.001
4.0,0.71139997,-0.55979997,-0.3267,-0.2714,-0.003,0.0,0.001
4.0,0.71129996,-0.55970001,-0.32690001,-0.27149999,-0.005,0.002,0.002
4.0,0.71129996,-0.5596,-0.32709998,-0.27160001,-0.003,0.001,0.001
4.0,0.7112,-0.55949998,-0.3272,-0.27179998,-0.004,0.002,0.0
4.0,0.7112,-0.55939996,-0.3274,-0.2719,-0.004,0.0,0.0
4.0,0.7112,-0.55919999,-0.32749999,-0.2721,-0.001,-0.001,0.0
4.0,0.71109998,-0.55909997,-0.32769999,-0.2723,0.0,0.0,0.002
4.0,0.71109998,-0.5589,-0.32789999,-0.27249998,0.002,0.003,0.001
4.0,0.71099997,-0.55879998,-0.3281,-0.27269998,-0.001,0.001,-0.001
4.0,0.71099997,-0.55879998,-0.32819998,-0.2728,-0.005,0.0,-0.004
4.0,0.71090001,-0.55860001,-0.32839999,-0.27289999,-0.008,0.0,-0.006
4.0,0.71090001,-0.55849999,-0.32870001,-0.273,-0.004,0.0,-0.001
4.0,0.71079999,-0.55829996,-0.32889998,-0.27320001,0.0,-0.001,0.004
4.0,0.71079999,-0.5582,-0.32909998,-0.27339998,0.009,-0.002,0.004
4.0,0.71079999,-0.55809999,-0.3292,-0.2735,0.017,-0.002,0.004
4.0,0.71079999,-0.55799997,-0.3292,-0.27359998,0.018,0.002,0.001
4.0,0.71079999,-0.55799997,-0.3292,-0.2735,0.013,0.004,-0.001
4.0,0.71079999,-0.55799997,-0.3292,-0.27339998,0.01,0.004,-0.003
4.0,0.71090001,-0.55809999,-0.32909998,-0.27329999,0.008,0.003,-0.004
4.0,0.71090001,-0.55809999,-0.32909998,-0.27320001,0.006,0.0,0.0
4.0,0.71099997,-0.55809999,-0.32909998,-0.27309999,0.005,0.001,0.0
4.0,0.71099997,-0.55799997,-0.329,-0.273,0.001,0.007,0.004
4.0,0.71109998,-0.55799997,-0.329,-0.27289999,-0.004,0.004,0.005
4.0,0.7112,-0.55799997,-0.329,-0.27269998,-0.008,0.001,0.005
4.0,0.71129996,-0.55799997,-0.32909998,-0.2726,-0.006,-0.009,0.004
4.0,0.71129996,-0.55790001,-0.32909998,-0.27239999,-0.001,-0.015,0.004
4.0,0.71149999,-0.55790001,-0.32909998,-0.27219999,0.003,-0.009,0.003
4.0,0.71160001,-0.55779999,-0.32909998,-0.27199998,0.004,-0.003,0.001
4.0,0.7119,-0.55779999,-0.329,-0.27160001,0.0,0.002,0.002
4.0,0.71209997,-0.55779999,-0.32879999,-0.27109998,-0.008,0.004,0.0
4.0,0.7123,-0.55769998,-0.32870001,-0.27059999,-0.01,0.0,0.003
4.0,0.71249998,-0.55769998,-0.32870001,-0.27019998,-0.002,-0.004,0.009
4.0,0.71270001,-0.55769998,-0.32859999,-0.26989999,0.012,-0.003,0.011
4.0,0.71289998,-0.55759996,-0.3285,-0.26949999,0.031,0.004,0.01
4.0,0.71319997,-0.55759996,-0.32839999,-0.26890001,0.036,0.015,0.009
4.0,0.71349996,-0.55769998,-0.32819998,-0.2683,0.035,0.022,0.007
4.0,0.71379995,-0.55790001,-0.32789999,-0.2676,0.029,0.016,0.004
4.0,0.71399999,-0.55809999,-0.3276,-0.2669,0.025,0.009,0.003
4.0,0.7141,-0.55839998,-0.32729998,-0.26629999,0.03,0.004,0.002
4.0,0.71429998,-0.55860001,-0.32709998,-0.26569998,0.036,0.002,0.007
4.0,0.71450001,-0.55879998,-0.32679999,-0.2651,0.035,0.004,0.01
4.0,0.71469998,-0.55900002,-0.32639998,-0.26449999,0.021,0.009,0.008
4.0,0.7148,-0.55930001,-0.32619998,-0.26389998,0.002,0.008,0.005
4.0,0.71499997,-0.55949998,-0.32589999,-0.26339999,-0.012,0.006,0.005
4.0,0.71499997,-0.55970001,-0.3258,-0.26289999,-0.02,0.0,0.004
4.0,0.71499997,-0.55989999,-0.32569999,-0.2626,-0.022,-0.002,0.003
4.0,0.71499997,-0.56009996,-0.3258,-0.26229998,-0.026,-0.001,0.003
4.0,0.71489996,-0.56009996,-0.32589999,-0.26209998,-0.028,0.0,0.0
4.0,0.71489996,-0.56019998,-0.32609999,-0.26199999,-0.03,-0.001,0.0
4.0,0.7148,-0.56019998,-0.32619998,-0.26199999,-0.039,0.0,0.001
4.0,0.71469998,-0.56019998,-0.3265,-0.26199999,-0.043,0.004,0.0
4.0,0.71450001,-0.56009996,-0.32679999,-0.2622,-0.037,0.001,-0.001
4.0,0.71439999,-0.56,-0.32709998,-0.2624,-0.033,-0.004,0.003
4.0,0.7141,-0.55989999,-0.3276,-0.26280001,-0.027,-0.009,0.003
4.0,0.71389997,-0.55970001,-0.32799998,-0.26319999,-0.018,-0.009,0.003
4.0,0.71359998,-0.5596,-0.3285,-0.26369998,-0.01,-0.009,0.004
4.0,0.71329999,-0.55939996,-0.329,-0.2642,0.0,-0.008,0.003
4.0,0.713,-0.55930001,-0.3294,-0.2647,0.004,-0.002,0.002
4.0,0.71279997,-0.55909997,-0.3299,-0.26530001,0.002,0.0,0.005
4.0,0.71249998,-0.5589,-0.33039999,-0.2658,0.004,-0.005,0.004
4.0,0.71209997,-0.55879998,-0.33089998,-0.26629999,0.012,-0.012,0.0
4.0,0.71179998,-0.55879998,-0.33129999,-0.26679999,0.019,-0.009,0.004
4.0,0.71160001,-0.55869997,-0.33159998,-0.26710001,0.017,0.001,0.008
4.0,0.71139997,-0.55869997,-0.3319,-0.26729998,0.014,0.008,0.008
4.0,0.7112,-0.55879998,-0.3321,-0.26749998,0.004,-0.002,0.003
4.0,0.71099997,-0.55869997,-0.33229998,-0.26769999,0.0,-0.004,0.014
4.0,0.71079999,-0.55869997,-0.3326,-0.26800001,0.005,-0.003,0.028
4.0,0.71059996,-0.55860001,-0.3328,-0.2683,0.025,0.005,0.03
4.0,0.7105,-0.55860001,-0.333,-0.2685,0.039,0.016,0.018
4.0,0.71029997,-0.55869997,-0.33309999,-0.26859999,0.037,0.015,0.002
4.0,0.7101,-0.55900002,-0.33319998,-0.26859999,0.024,0.018,0.0
4.0,0.7098,-0.55919999,-0.33319998,-0.26859999,0.024,0.022,0.011
4.0,0.70949996,-0.5596,-0.33329999,-0.2687,0.03,0.018,0.024
4.0,0.70919997,-0.56,-0.33319998,-0.2687,0.037,0.004,0.03
4.0,0.70879996,-0.56049997,-0.33309999,-0.26879999,0.047,0.005,0.028
4.0,0.70849997,-0.56099999,-0.333,-0.26890001,0.061,0.011,0.022
4.0,0.70809996,-0.56150001,-0.3328,-0.26909998,0.083,0.008,0.025
4.0,0.70769995,-0.56199998,-0.33249998,-0.2694,0.09100001,0.008,0.029
4.0,0.70730001,-0.56269997,-0.33219999,-0.2694,0.08000001,0.028,0.019
4.0,0.70679998,-0.56349999,-0.33179998,-0.2694,0.063,0.027,0.007
4.0,0.70629996,-0.56439996,-0.33149999,-0.26929998,0.054,0.02,-0.004
4.0,0.70569998,-0.56519997,-0.33129999,-0.2696,0.062,0.013,-0.013
4.0,0.70489997,-0.56589997,-0.3312,-0.2701,0.08400001,0.008,-0.01
4.0,0.70409995,-0.56659997,-0.33109999,-0.27089998,0.11400001,0.012,-0.009
4.0,0.7033,-0.56720001,-0.331,-0.2719,0.14500001,0.033,-0.007
4.0,0.70229995,-0.56779999,-0.33089998,-0.27309999,0.155,0.045,0.001
4.0,0.70129997,-0.5686,-0.33069998,-0.2744,0.15100001,0.068,0.005
4.0,0.70019996,-0.56949997,-0.33039999,-0.27579999,0.17300001,0.079,-0.01
4.0,0.69889998,-0.57059997,-0.32999998,-0.27739999,0.20200001,0.067,-0.023
4.0,0.69729996,-0.57179999,-0.32929999,-0.27939999,0.23100001,0.059,-0.026
4.0,0.69559997,-0.5733,-0.3285,-0.28169999,0.27000001,0.055,-0.027
4.0,0.69369996,-0.57489997,-0.3274,-0.28439999,0.324,0.06500001,-0.031
4.0,0.69150001,-0.57690001,-0.3258,-0.28749999,0.38900003,0.079,-0.033
4.0,0.68909997,-0.57919997,-0.32389998,-0.29080001,0.43000001,0.06900001,-0.042
4.0,0.68649995,-0.5819,-0.32139999,-0.2942,0.45700002,0.064,-0.06500001
4.0,0.68369997,-0.58529997,-0.31819999,-0.2976,0.46100003,0.086,-0.096
4.0,0.6807,-0.58929998,-0.31419998,-0.3008,0.44600001,0.09,-0.11800001
4.0,0.67759997,-0.59399998,-0.30939999,-0.30359998,0.44100001,0.104,-0.141
4.0,0.67449999,-0.59920001,-0.30339998,-0.30599999,0.39300001,0.14300001,-0.15200001
4.0,0.67149997,-0.6049,-0.2967,-0.3082,0.35500002,0.19000001,-0.15100001
4.0,0.66859996,-0.61089998,-0.28889999,-0.31009999,0.34800002,0.245,-0.12
4.0,0.66569996,-0.61739999,-0.2802,-0.31149998,0.37100002,0.33000001,-0.034
4.0,0.66219997,-0.62419999,-0.2721,-0.3125,0.29300001,0.31400001,-0.133
4.0,0.65829998,-0.63059998,-0.2656,-0.3136,0.257,0.26900002,-0.24900001
4.0,0.65349996,-0.63609999,-0.26119998,-0.31599998,0.23500001,0.30900002,-0.30600002
4.0,0.648,-0.6408,-0.25839999,-0.32009998,0.17900001,0.384,-0.324
4.0,0.6419,-0.64499998,-0.2568,-0.32539999,0.12100001,0.42300001,-0.27500001
4.0,0.63529998,-0.6487,-0.25579998,-0.33149999,0.086,0.42000002,-0.22200002
4.0,0.62869996,-0.65189999,-0.25529999,-0.3382,0.15900001,0.43400002,-0.07600001
4.0,0.62180001,-0.65439999,-0.25509998,-0.34619999,0.022,0.45700002,-0.002
4.0,0.6142,-0.65679997,-0.25509998,-0.35519999,0.16900001,0.44600001,-0.002
4.0,0.60839999,-0.65889996,-0.2536,-0.36219999,0.19400001,0.54500002,-0.014
4.0,0.60329998,-0.66099995,-0.25119999,-0.36859998,-0.093,0.38500002,0.034
4.0,0.59799999,-0.66329998,-0.2482,-0.375,-0.14400001,0.35100001,0.014
4.0,0.59279996,-0.6652,-0.24479999,-0.382,-0.075,0.296,0.037
4.0,0.58759999,-0.66679996,-0.2418,-0.38909999,-0.09,0.21400002,0.119
4.0,0.58230001,-0.66869998,-0.23869999,-0.39569998,-0.13100001,0.287,0.093
4.0,0.57699996,-0.67109996,-0.23439999,-0.40179998,-0.081,0.29000002,0.132
4.0,0.5715,-0.67399997,-0.22929999,-0.40779999,-0.105,0.27200001,0.07700001
4.0,0.56599998,-0.6767,-0.2242,-0.4138,-0.162,0.21300001,0.10200001
4.0,0.56029999,-0.6796,-0.2192,-0.41959998,-0.16000001,0.24400002,0.094
4.0,0.55419999,-0.68290001,-0.2138,-0.42499998,-0.20600002,0.13800001,0.112
4.0,0.54820001,-0.6864,-0.2077,-0.43019998,-0.27500001,0.19400001,0.07300001
4.0,0.54219997,-0.68949997,-0.2014,-0.43559998,-0.25800002,0.055,0.15100001
4.0,0.5363,-0.6925,-0.1943,-0.44149998,-0.27700001,0.051,0.13800001
4.0,0.53079998,-0.69529998,-0.1873,-0.44669998,-0.25600001,-0.086,0.21100001
4.0,0.5255,-0.69749999,-0.1804,-0.45249999,-0.25,-0.046,0.20300001
4.0,0.52020001,-0.69949996,-0.1735,-0.45809999,-0.24600001,-0.027,0.24700001
4.0,0.51499999,-0.7015,-0.1664,-0.46339998,-0.26900002,-0.15100001,0.15800001
4.0,0.51050001,-0.70289999,-0.15959999,-0.46869999,-0.26000002,-0.15900001,0.16600001
4.0,0.50629997,-0.70389998,-0.1529,-0.47389999,-0.28200001,-0.19800001,0.19400001
4.0,0.5029,-0.70480001,-0.1459,-0.47849998,-0.23,-0.141,0.16900001
4.0,0.49939999,-0.70569998,-0.1389,-0.48289999,-0.27500001,-0.011,0.14400001
4.0,0.4955,-0.70730001,-0.1313,-0.48659998,-0.31600001,-0.038,0.148
4.0,0.4919,-0.70899999,-0.1237,-0.48979998,-0.21900001,-0.19800001,0.17400001
4.0,0.4887,-0.71020001,-0.1164,-0.493,-0.33100003,-0.2,0.101
4.0,0.4858,-0.7112,-0.1095,-0.49589998,-0.347,-0.23400001,0.123
4.0,0.48319998,-0.7119,-0.1033,-0.49879998,-0.35000002,-0.25300002,0.10700001
4.0,0.48079997,-0.7123,-0.0973,-0.5018,-0.36400002,-0.24300002,0.082
4.0,0.47869998,-0.7123,-0.0915,-0.50479996,-0.39300001,-0.26200002,0.08800001
4.0,0.47679999,-0.7123,-0.0861,-0.50769997,-0.40100002,-0.25500003,0.056
4.0,0.47499999,-0.71219999,-0.081,-0.5104,-0.38700002,-0.26700002,0.055
4.0,0.4734,-0.7119,-0.0761,-0.51300001,-0.36700001,-0.266,0.06900001
4.0,0.47239998,-0.71149999,-0.0714,-0.51519996,-0.34400001,-0.25500003,0.078
4.0,0.4718,-0.71109998,-0.0669,-0.51669997,-0.31800002,-0.23500001,0.07300001
4.0,0.4718,-0.71099997,-0.0625,-0.5176,-0.30500001,-0.24300002,0.068
4.0,0.47189999,-0.71099997,-0.0583,-0.51789999,-0.296,-0.24300002,0.043
4.0,0.47219998,-0.71099997,-0.0546,-0.51800001,-0.28100002,-0.22800002,0.032
4.0,0.47259998,-0.71109998,-0.0513,-0.51779997,-0.28,-0.22100002,0.022
4.0,0.47319999,-0.71129996,-0.0484,-0.51730001,-0.26000002,-0.21700001,0.0
4.0,0.47379997,-0.71179998,-0.0459,-0.51629996,-0.24700001,-0.20600002,-0.019
4.0,0.47479999,-0.7123,-0.0436,-0.51499999,-0.25500003,-0.20300001,-0.03
4.0,0.47599998,-0.71270001,-0.0415,-0.5133,-0.25400001,-0.20200001,-0.041
4.0,0.47759998,-0.71309996,-0.0396,-0.51159996,-0.22600001,-0.178,-0.044
4.0,0.47939998,-0.71319997,-0.0379,-0.50980002,-0.185,-0.132,-0.075
4.0,0.48159999,-0.71319997,-0.0365,-0.5079,-0.148,-0.07600001,-0.078
4.0,0.48409998,-0.713,-0.0352,-0.50580001,-0.132,-0.041,-0.09100001
4.0,0.4867,-0.71279997,-0.0343,-0.50369996,-0.112,-0.016,-0.08800001
4.0,0.48929998,-0.71259999,-0.0337,-0.50150001,-0.094,-0.004,-0.08800001
4.0,0.49159998,-0.71249998,-0.0337,-0.49939999,0.053,0.042,-0.25300002
4.0,0.49319997,-0.7119,-0.0338,-0.49869999,0.76600003,0.23200001,-0.68100005
4.0,0.4948,-0.71090001,-0.0334,-0.49849999,1.07800007,0.44900003,-0.46800002
4.0,0.49749997,-0.70919997,-0.0325,-0.49829999,0.66300005,0.42900002,0.12400001
4.0,0.50010002,-0.708,-0.0311,-0.49749997,0.259,0.18800001,0.30600002
4.0,0.50169998,-0.708,-0.0292,-0.49599999,0.06900001,0.074,0.15700001
4.0,0.50309998,-0.70789999,-0.0273,-0.49489999,-0.147,-0.015,0.02
4.0,0.50440001,-0.70739996,-0.026,-0.49429998,-0.30800003,-0.14,-0.067
4.0,0.50599998,-0.70699996,-0.0252,-0.49329999,-0.39600003,-0.27900001,-0.12800001
4.0,0.50809997,-0.70639998,-0.0248,-0.4919,-0.37100002,-0.31400001,-0.22800002
4.0,0.5104,-0.70539999,-0.0248,-0.491,-0.20700002,-0.18300001,-0.24000001
4.0,0.51269996,-0.70379996,-0.0253,-0.49089998,0.012,-0.03,-0.23800001
4.0,0.51499999,-0.70120001,-0.0265,-0.4921,0.125,0.07700001,-0.16800001
4.0,0.51730001,-0.6983,-0.0282,-0.49379998,0.098,0.109,-0.10200001
4.0,0.51919997,-0.69589996,-0.0298,-0.49509999,0.071,0.09500001,-0.059
4.0,0.52069998,-0.69439995,-0.0311,-0.4955,0.052,0.057,-0.054
4.0,0.52209997,-0.69330001,-0.0323,-0.4955,0.043,0.002,-0.089
4.0,0.52380002,-0.69220001,-0.0332,-0.49509999,-0.018,-0.029,-0.096
4.0,0.52590001,-0.6911,-0.0339,-0.49449998,-0.10300001,-0.038,-0.041
4.0,0.52789998,-0.68989998,-0.0348,-0.4939,-0.112,-0.042,0.012
4.0,0.53009999,-0.6886,-0.0358,-0.49329999,-0.10700001,-0.05,0.017
4.0,0.53259999,-0.68699998,-0.0367,-0.4928,-0.072,-0.02,0.04
4.0,0.53539997,-0.68519998,-0.0377,-0.49219999,-0.057,0.025,0.07
4.0,0.53829998,-0.68360001,-0.0388,-0.49109998,-0.045,0.064,0.063
4.0,0.54149997,-0.68189996,-0.04,-0.48989999,0.053,0.132,0.022
4.0,0.54499996,-0.68019998,-0.0414,-0.4883,0.056,0.16700001,-0.022
4.0,0.54909998,-0.6778,-0.0429,-0.4869,-0.011,0.185,-0.019
4.0,0.55339998,-0.67509997,-0.0443,-0.48559999,-0.12400001,0.19500001,0.002
4.0,0.55809999,-0.6717,-0.0463,-0.48479998,-0.15300001,0.21100001,0.054
4.0,0.56299996,-0.66780001,-0.0493,-0.48429999,-0.24400002,0.215,0.078
4.0,0.56769997,-0.66389996,-0.053,-0.48369998,-0.25800002,0.23200001,0.141
4.0,0.57209998,-0.66049999,-0.0568,-0.48279998,-0.21800001,0.25300002,0.13700001
4.0,0.57639998,-0.65740001,-0.0607,-0.4815,-0.04,0.30200002,0.15100001
4.0,0.58050001,-0.6548,-0.0646,-0.4795,0.116,0.35900003,0.15200001
4.0,0.5844,-0.653,-0.0679,-0.47659999,0.171,0.39400002,0.133
4.0,0.58819997,-0.65209997,-0.0706,-0.47289997,0.089,0.37,0.058
4.0,0.59189999,-0.65139997,-0.0728,-0.4689,-0.041,0.32200003,-0.021
4.0,0.59549999,-0.65069997,-0.075,-0.46489999,-0.14500001,0.27000001,-0.078
4.0,0.5988,-0.64969999,-0.0778,-0.46159998,-0.17200001,0.26200002,-0.12
4.0,0.60189998,-0.64859998,-0.081,-0.45859998,-0.18700001,0.23800001,-0.119
4.0,0.60469997,-0.64739996,-0.0847,-0.45589998,-0.19900002,0.19800001,-0.119
4.0,0.60719997,-0.64609998,-0.0891,-0.45359999,-0.19900002,0.17300001,-0.119
4.0,0.60929996,-0.64480001,-0.0937,-0.45159999,-0.15900001,0.17600001,-0.105
4.0,0.61109996,-0.6437,-0.0985,-0.44979998,-0.14,0.14400001,-0.034
4.0,0.61269999,-0.6426,-0.10349999,-0.44799998,-0.15100001,0.11300001,0.035
4.0,0.61409998,-0.64179999,-0.10839999,-0.44619998,-0.155,0.11300001,0.12
