,loss,accuracy,categorical_accuracy,val_loss,val_accuracy,val_categorical_accuracy
0,0.005414196755737066,0.9491984844207764,0.9491984844207764,0.0005523006548173726,0.9878302216529846,0.9878302216529846
1,0.001806282321922481,0.9719830751419067,0.9719830751419067,0.0002715859154704958,0.9928762316703796,0.9928762316703796
2,0.0013969587162137032,0.9759907722473145,0.9759907722473145,0.00027338427025824785,0.9946571588516235,0.9946571588516235
3,0.0012011902872473001,0.9758794903755188,0.9758794903755188,0.00047182271373458207,0.9802612066268921,0.9802612066268921
4,0.001078140689060092,0.9769927263259888,0.9769927263259888,0.00015260522195603698,0.993766725063324,0.993766725063324
5,0.0009537202422507107,0.9775864481925964,0.9775864481925964,0.00011700060713337734,0.9943603277206421,0.9943603277206421
6,0.0008374716271646321,0.9782915115356445,0.9782915115356445,0.0001533772301627323,0.9881270527839661,0.9881270527839661
7,0.0007376068388111889,0.9784770607948303,0.9784770607948303,0.00018054782412946224,0.99599289894104,0.99599289894104
8,0.0006416981923393905,0.9798500537872314,0.9798500537872314,0.00022339605493471026,0.9955476522445679,0.9955476522445679
9,0.0005634344997815788,0.98066645860672,0.98066645860672,7.339938019867986e-05,0.994953989982605,0.994953989982605
10,0.0004978918586857617,0.9810746908187866,0.9810746908187866,5.389752550399862e-05,0.9965865015983582,0.9965865015983582
11,0.00042852957267314196,0.9817054867744446,0.9817054867744446,9.513455734122545e-05,0.9958444833755493,0.9958444833755493
12,0.00037169663119129837,0.9817796945571899,0.9817796945571899,5.122533912071958e-05,0.9970317482948303,0.9970317482948303
13,0.000323213345836848,0.9814457297325134,0.9814457297325134,6.852149090263993e-05,0.9925794005393982,0.9925794005393982
14,0.0002867049479391426,0.9833382964134216,0.9833382964134216,5.2199673518771306e-05,0.9956960678100586,0.9956960678100586
15,0.0002629226364661008,0.9825218915939331,0.9825218915939331,8.179400902008638e-05,0.9968833327293396,0.9968833327293396
16,0.00025660532992333174,0.9801840782165527,0.9801840782165527,7.660059054614976e-05,0.994953989982605,0.994953989982605
