,loss,accuracy,categorical_accuracy,val_loss,val_accuracy,val_categorical_accuracy
0,0.005831923335790634,0.9507089257240295,0.9507089257240295,0.00033932257792912424,0.9930225610733032,0.9930225610733032
1,0.0018307307036593556,0.9722737669944763,0.9722737669944763,0.0003647067351266742,0.9934679269790649,0.9934679269790649
2,0.0014621836598962545,0.9733501672744751,0.9733501672744751,0.00011468159937066957,0.9942102432250977,0.9942102432250977
3,0.001256510615348816,0.977841317653656,0.977841317653656,0.0002291603450430557,0.9894596338272095,0.9894596338272095
4,0.0010984201217070222,0.9771360754966736,0.9771360754966736,0.00016819707525428385,0.9951009750366211,0.9951009750366211
5,0.0009616889292374253,0.9778041839599609,0.9778041839599609,0.00011198811989743263,0.9956947565078735,0.9956947565078735
6,0.0008454222697764635,0.9796600341796875,0.9796600341796875,0.00011849060683744028,0.9921318292617798,0.9921318292617798
7,0.00075654371175915,0.9789547920227051,0.9789547920227051,9.072282409761101e-05,0.9919833540916443,0.9919833540916443
8,0.0006626932299695909,0.9786207675933838,0.9786207675933838,7.750646182103083e-05,0.9962885975837708,0.9962885975837708
9,0.0005821685772389174,0.9815529584884644,0.9815529584884644,6.10372590017505e-05,0.9940617680549622,0.9940617680549622
10,0.0005013883346691728,0.9821468591690063,0.9821468591690063,8.154490205924958e-05,0.9967339634895325,0.9967339634895325
11,0.00044233229709789157,0.9827407002449036,0.9827407002449036,5.52504752704408e-05,0.9973278045654297,0.9973278045654297
12,0.0003833383379969746,0.9814416170120239,0.9814416170120239,4.359558442956768e-05,0.9982185363769531,0.9982185363769531
13,0.0003267205029260367,0.9810333251953125,0.9810333251953125,3.617188849602826e-05,0.9967339634895325,0.9967339634895325
14,0.0002933442301582545,0.9819612503051758,0.9819612503051758,4.614717181539163e-05,0.9961401224136353,0.9961401224136353
15,0.00026972100022248924,0.9824437499046326,0.9824437499046326,5.325640813680366e-05,0.9979215860366821,0.9979215860366821
16,0.00024543647305108607,0.9821097254753113,0.9821097254753113,5.195213816477917e-05,0.9949524998664856,0.9949524998664856
17,0.000240642242715694,0.9825180172920227,0.9825180172920227,3.3453659852966666e-05,0.9948040246963501,0.9948040246963501
18,0.00024886714527383447,0.9815529584884644,0.9815529584884644,2.192658939748071e-05,0.9967339634895325,0.9967339634895325
19,0.00023707696527708322,0.9807363748550415,0.9807363748550415,6.881169247208163e-05,0.9946556091308594,0.9946556091308594
20,0.00023852303274907172,0.9806250333786011,0.9806250333786011,3.36905759468209e-05,0.9964370727539062,0.9964370727539062
21,0.00023332478303927928,0.9816272258758545,0.9816272258758545,3.1431882234755903e-05,0.996882438659668,0.996882438659668
22,0.00023427051200997084,0.9815529584884644,0.9815529584884644,3.5669381759362295e-05,0.9977731704711914,0.9977731704711914
23,0.00023041991516947746,0.9805136919021606,0.9805136919021606,6.647068948950619e-05,0.9962885975837708,0.9962885975837708
24,0.00022629043087363243,0.9816642999649048,0.9816642999649048,3.330958497826941e-05,0.9971793293952942,0.9971793293952942
25,0.00022468580573331565,0.9809219837188721,0.9809219837188721,4.8956149839796126e-05,0.996585488319397,0.996585488319397
26,0.0002193147811340168,0.9804394841194153,0.9804394841194153,2.9647262635990046e-05,0.996882438659668,0.996882438659668
27,0.00021981389727443457,0.9810333251953125,0.9810333251953125,3.039345028810203e-05,0.9976246953010559,0.9976246953010559
28,0.00022673896455671638,0.9809961915016174,0.9809961915016174,3.193873999407515e-05,0.9961401224136353,0.9961401224136353
29,0.00022305214952211827,0.9810333251953125,0.9810333251953125,2.7258676709607244e-05,0.996585488319397,0.996585488319397
30,0.00022240003454498947,0.9800682663917542,0.9800682663917542,2.1477197151398286e-05,0.9964370727539062,0.9964370727539062
31,0.00021844914590474218,0.9812560081481934,0.9812560081481934,2.0526134903775528e-05,0.9976246953010559,0.9976246953010559
32,0.0002136725961463526,0.9813302755355835,0.9813302755355835,2.0461533495108597e-05,0.9974762201309204,0.9974762201309204
33,0.0002192192623624578,0.9815158247947693,0.9815158247947693,1.7369433408020996e-05,0.9985154271125793,0.9985154271125793
34,0.00021311576711013913,0.9822582006454468,0.9822582006454468,1.9294435332994908e-05,0.9964370727539062,0.9964370727539062
35,0.00021078444842714816,0.9823324084281921,0.9823324084281921,4.6690995077369735e-05,0.9956947565078735,0.9956947565078735
36,0.00021304016991052777,0.9813302755355835,0.9813302755355835,2.6880055884248577e-05,0.9974762201309204,0.9974762201309204
37,0.0002127248008036986,0.9819612503051758,0.9819612503051758,4.311239899834618e-05,0.9967339634895325,0.9967339634895325
38,0.00021101580932736397,0.983148992061615,0.983148992061615,1.6945632523857057e-05,0.9980700612068176,0.9980700612068176
