,loss,accuracy,categorical_accuracy,val_loss,val_accuracy,val_categorical_accuracy
0,0.006379055790603161,0.9472200870513916,0.9472200870513916,0.0005466141737997532,0.9865005016326904,0.9865005016326904
1,0.001958586275577545,0.9658024311065674,0.9658024311065674,0.00039474209188483655,0.9891707301139832,0.9891707301139832
2,0.0016287562903016806,0.9681762456893921,0.9681762456893921,0.0002579620049800724,0.9906542301177979,0.9906542301177979
3,0.0013750732177868485,0.9738140106201172,0.9738140106201172,0.00030306982807815075,0.9918409585952759,0.9918409585952759
4,0.001194991753436625,0.9741849303245544,0.9741849303245544,0.0002009669697145,0.990950882434845,0.990950882434845
5,0.0010519735515117645,0.977968156337738,0.977968156337738,0.0002832863829098642,0.9940661787986755,0.9940661787986755
6,0.0009346423321403563,0.9774488806724548,0.9774488806724548,0.00015224097296595573,0.9951046109199524,0.9951046109199524
7,0.0008279012399725616,0.9778198003768921,0.9778198003768921,0.00014666268543805927,0.9900608062744141,0.9900608062744141
8,0.0007421902846544981,0.9797856211662292,0.9797856211662292,0.00019445907673798501,0.9955496191978455,0.9955496191978455
9,0.0006466092308983207,0.9806016087532043,0.9806016087532043,0.00011170558718731627,0.9971814155578613,0.9971814155578613
10,0.0005526148597709835,0.981677234172821,0.981677234172821,5.718437387258746e-05,0.9954012632369995,0.9954012632369995
11,0.00047492317389696836,0.9828641414642334,0.9828641414642334,5.615631744149141e-05,0.9976264834403992,0.9976264834403992
12,0.00041222680010832846,0.9817143082618713,0.9817143082618713,5.914214125368744e-05,0.9965880513191223,0.9965880513191223
13,0.0003605270176194608,0.9826045036315918,0.9826045036315918,4.6347584429895505e-05,0.9959946870803833,0.9959946870803833
14,0.0003145448281429708,0.9821223020553589,0.9821223020553589,5.4766198445577174e-05,0.9962913393974304,0.9962913393974304
15,0.00028431788086891174,0.9835688471794128,0.9835688471794128,5.132984006195329e-05,0.9977748394012451,0.9977748394012451
16,0.0002596344274934381,0.9831608533859253,0.9831608533859253,4.041600914206356e-05,0.9968847632408142,0.9968847632408142
17,0.000246725685428828,0.9825302958488464,0.9825302958488464,3.4271550248377025e-05,0.9959946870803833,0.9959946870803833
18,0.00023402874649036676,0.982789933681488,0.982789933681488,4.7592580813216045e-05,0.9962913393974304,0.9962913393974304
19,0.0002360058279009536,0.9808983206748962,0.9808983206748962,3.0168073863023892e-05,0.9954012632369995,0.9954012632369995
20,0.0002324085362488404,0.9815659523010254,0.9815659523010254,3.6003646528115496e-05,0.9952529072761536,0.9952529072761536
21,0.00022833856928627938,0.9804532527923584,0.9804532527923584,3.253916293033399e-05,0.9945111870765686,0.9945111870765686
22,0.00022666045697405934,0.980861246585846,0.980861246585846,1.9689277905854397e-05,0.9971814155578613,0.9971814155578613
23,0.0002266260707983747,0.9814546704292297,0.9814546704292297,3.4472795960027725e-05,0.9964396953582764,0.9964396953582764
24,0.00022682615963276476,0.9806758165359497,0.9806758165359497,4.974746843799949e-05,0.9965880513191223,0.9965880513191223
25,0.00022498458565678447,0.9821965098381042,0.9821965098381042,2.3035809135762975e-05,0.9974781274795532,0.9974781274795532
26,0.00022913272550795227,0.9806016087532043,0.9806016087532043,2.3301803594222292e-05,0.9964396953582764,0.9964396953582764
27,0.00021815397485625,0.9813063144683838,0.9813063144683838,5.122605580254458e-05,0.9980714917182922,0.9980714917182922
28,0.00022369492216967046,0.980712890625,0.980712890625,3.442329034442082e-05,0.9974781274795532,0.9974781274795532
29,0.00021911105432081968,0.9807499647140503,0.9807499647140503,2.3361275452771224e-05,0.9955496191978455,0.9955496191978455
30,0.00021852442296221852,0.9817514419555664,0.9817514419555664,3.819163976004347e-05,0.9958463311195374,0.9958463311195374
31,0.00021527730859816074,0.9821223020553589,0.9821223020553589,1.911995241243858e-05,0.9970330595970154,0.9970330595970154
32,0.00021390587789937854,0.981677234172821,0.981677234172821,3.7204725231276825e-05,0.9965880513191223,0.9965880513191223
33,0.00021883311273995787,0.9813434481620789,0.9813434481620789,4.829445606446825e-05,0.9949562549591064,0.9949562549591064
34,0.000213951148907654,0.9822335839271545,0.9822335839271545,2.852669967978727e-05,0.9977748394012451,0.9977748394012451
