,loss,accuracy,categorical_accuracy,val_loss,val_accuracy,val_categorical_accuracy
0,0.0058981673792004585,0.9434130191802979,0.9434130191802979,0.0003594640002120286,0.9894549250602722,0.9894549250602722
1,0.0018207001267001033,0.9702955484390259,0.9702955484390259,0.0001843961072154343,0.9904945492744446,0.9904945492744446
2,0.0014699067687615752,0.9725976586341858,0.9725976586341858,0.00013409242092166096,0.9936135411262512,0.9936135411262512
3,0.0012663465458899736,0.9751967787742615,0.9751967787742615,0.00020187714835628867,0.9924253821372986,0.9924253821372986
4,0.0010772938840091228,0.9772389531135559,0.9772389531135559,9.976184082916006e-05,0.9948017001152039,0.9948017001152039
5,0.0009640695061534643,0.9775731563568115,0.9775731563568115,0.00021737978386227041,0.9939106106758118,0.9939106106758118
6,0.0008372686570510268,0.9780929684638977,0.9780929684638977,8.099164551822469e-05,0.9919797778129578,0.9919797778129578
7,0.000740662741009146,0.9784271717071533,0.9784271717071533,0.00014886201824992895,0.9896034598350525,0.9896034598350525
8,0.0006619447958655655,0.9791697859764099,0.9791697859764099,0.00012099747254978865,0.9965839982032776,0.9965839982032776
9,0.0005884869606234133,0.9808034896850586,0.9808034896850586,5.8717156207421795e-05,0.9968810081481934,0.9968810081481934
10,0.0005031938198953867,0.9808034896850586,0.9808034896850586,5.972866711090319e-05,0.9948017001152039,0.9948017001152039
11,0.000423858524300158,0.982808530330658,0.982808530330658,4.6579778427258134e-05,0.9961383938789368,0.9961383938789368
12,0.0003689278964884579,0.9826229214668274,0.9826229214668274,4.32243432442192e-05,0.9974751472473145,0.9974751472473145
13,0.0003280119562987238,0.9819174408912659,0.9819174408912659,5.1604445616248995e-05,0.9948017001152039,0.9948017001152039
14,0.00029161470592953265,0.9835140109062195,0.9835140109062195,5.360837167245336e-05,0.9959899187088013,0.9959899187088013
15,0.0002620290906634182,0.9821401834487915,0.9821401834487915,4.732012530439533e-05,0.9967325329780579,0.9967325329780579
16,0.00024922360898926854,0.9829199314117432,0.9829199314117432,4.421321864356287e-05,0.9970295429229736,0.9970295429229736
17,0.00024529240909032524,0.9825115203857422,0.9825115203857422,3.25876972055994e-05,0.996286928653717,0.996286928653717
18,0.00023742651683278382,0.9816203713417053,0.9816203713417053,3.214922617189586e-05,0.9945046901702881,0.9945046901702881
19,0.00023621617583557963,0.9812490940093994,0.9812490940093994,4.996802090317942e-05,0.9964354634284973,0.9964354634284973
20,0.0002312472352059558,0.9816575050354004,0.9816575050354004,4.318065839470364e-05,0.9952473044395447,0.9952473044395447
21,0.00023234084073919803,0.98143470287323,0.98143470287323,6.524372292915359e-05,0.9950987696647644,0.9950987696647644
22,0.00023360096383839846,0.9817317724227905,0.9817317724227905,3.3900094422278926e-05,0.9968810081481934,0.9968810081481934
23,0.00022729893680661917,0.9812490940093994,0.9812490940093994,1.8016078684013337e-05,0.9983662366867065,0.9983662366867065
24,0.000224720875849016,0.9812862277030945,0.9812862277030945,3.394128361833282e-05,0.9971780776977539,0.9971780776977539
25,0.00022916852321941406,0.9818060398101807,0.9818060398101807,4.6394867240451276e-05,0.9974751472473145,0.9974751472473145
26,0.000220825124415569,0.9826229214668274,0.9826229214668274,5.477360900840722e-05,0.9943561553955078,0.9943561553955078
27,0.00022696159430779517,0.9821030497550964,0.9821030497550964,3.695256600622088e-05,0.995395839214325,0.995395839214325
