,loss,accuracy,categorical_accuracy,val_loss,val_accuracy,val_categorical_accuracy
0,0.005692516453564167,0.9439020156860352,0.9439020156860352,0.0003697313368320465,0.9924265146255493,0.9924265146255493
1,0.0018425033194944263,0.971301257610321,0.971301257610321,0.00034397339913994074,0.9937629699707031,0.9937629699707031
2,0.0014297927264124155,0.9758306741714478,0.9758306741714478,0.0002681984333321452,0.9933174848556519,0.9933174848556519
3,0.0012052420061081648,0.9767959713935852,0.9767959713935852,0.00016409141244366765,0.9953964948654175,0.9953964948654175
4,0.0010442885104566813,0.9778355360031128,0.9778355360031128,0.00013716121611651033,0.9953964948654175,0.9953964948654175
5,0.0009007751359604299,0.9795804619789124,0.9795804619789124,8.08762270025909e-05,0.9946539998054504,0.9946539998054504
6,0.0007991018937900662,0.9785038232803345,0.9785038232803345,8.297133899759501e-05,0.9962875247001648,0.9962875247001648
7,0.0007060623029246926,0.9791721105575562,0.9791721105575562,0.00010401984036434442,0.9940599799156189,0.9940599799156189
8,0.0006011556251905859,0.9816595315933228,0.9816595315933228,7.493277371395379e-05,0.9956935048103333,0.9956935048103333
9,0.0005233506090007722,0.9811026453971863,0.9811026453971863,7.612485205754638e-05,0.9910899996757507,0.9910899996757507
10,0.0004586355935316533,0.9822164177894592,0.9822164177894592,7.256043318193406e-05,0.9924265146255493,0.9924265146255493
11,0.0003974728751927614,0.982921838760376,0.982921838760376,3.507942528813146e-05,0.9979209899902344,0.9979209899902344
12,0.0003518697340041399,0.9828475713729858,0.9828475713729858,5.465067442855798e-05,0.9961389899253845,0.9961389899253845
13,0.0003025071928277612,0.9828475713729858,0.9828475713729858,4.42948003183119e-05,0.9940599799156189,0.9940599799156189
14,0.00027725929976440966,0.9820679426193237,0.9820679426193237,6.325694994302467e-05,0.995248019695282,0.995248019695282
15,0.0002565949107520282,0.9839614033699036,0.9839614033699036,4.5695203880313784e-05,0.9933174848556519,0.9933174848556519
16,0.00024293430033139884,0.9827733635902405,0.9827733635902405,5.183500616112724e-05,0.995544970035553,0.995544970035553
17,0.0002420099190203473,0.9812140464782715,0.9812140464782715,2.9421207727864385e-05,0.9974755048751831,0.9974755048751831
18,0.00023731430701445788,0.9825876951217651,0.9825876951217651,2.563207999628503e-05,0.9979209899902344,0.9979209899902344
19,0.0002318970364285633,0.9821422100067139,0.9821422100067139,4.5449502067640424e-05,0.9942085146903992,0.9942085146903992
20,0.00023607008915860206,0.9812140464782715,0.9812140464782715,2.793756175378803e-05,0.9948024749755859,0.9948024749755859
21,0.00023099055397324264,0.9805828928947449,0.9805828928947449,4.5699394831899554e-05,0.9937629699707031,0.9937629699707031
22,0.00022932635329198092,0.9815110564231873,0.9815110564231873,2.870995922421571e-05,0.9964359998703003,0.9964359998703003
23,0.00022666188306175172,0.9799888730049133,0.9799888730049133,4.003144567832351e-05,0.9970300197601318,0.9970300197601318
24,0.00022265908773988485,0.9831445813179016,0.9831445813179016,2.277120620419737e-05,0.9977725148200989,0.9977725148200989
25,0.00023528389283455908,0.9810655117034912,0.9810655117034912,4.871834971709177e-05,0.9964359998703003,0.9964359998703003
26,0.000226216550800018,0.9800260066986084,0.9800260066986084,2.447326733090449e-05,0.9983664751052856,0.9983664751052856
27,0.00022362418530974537,0.9815110564231873,0.9815110564231873,3.695040868478827e-05,0.9945054650306702,0.9945054650306702
28,0.00022573969908989966,0.979097843170166,0.979097843170166,3.001381082867738e-05,0.9956935048103333,0.9956935048103333
29,0.00021990171808283776,0.9811769127845764,0.9811769127845764,3.513330375426449e-05,0.995248019695282,0.995248019695282
30,0.00021653338626492769,0.9821422100067139,0.9821422100067139,2.420457349217031e-05,0.9982179999351501,0.9982179999351501
31,0.00021345773711800575,0.9821793437004089,0.9821793437004089,2.8157410270068794e-05,0.9958419799804688,0.9958419799804688
32,0.00021781213581562042,0.9811026453971863,0.9811026453971863,2.912428135459777e-05,0.9948024749755859,0.9948024749755859
33,0.0002159357536584139,0.9816223978996277,0.9816223978996277,2.6679865186451934e-05,0.9953964948654175,0.9953964948654175
34,0.00021359061065595597,0.981399655342102,0.981399655342102,2.166999547625892e-05,0.9982179999351501,0.9982179999351501
35,0.0002157957205781713,0.9813253879547119,0.9813253879547119,2.500294976925943e-05,0.9961389899253845,0.9961389899253845
36,0.00021731550805270672,0.9816223978996277,0.9816223978996277,3.763427594094537e-05,0.995248019695282,0.995248019695282
37,0.00021289795404300094,0.9816966652870178,0.9816966652870178,2.2637717847828753e-05,0.9976239800453186,0.9976239800453186
38,0.0002094162191497162,0.9807685017585754,0.9807685017585754,1.317295027547516e-05,0.9956935048103333,0.9956935048103333
39,0.0002092587383231148,0.9812511801719666,0.9812511801719666,1.826675361371599e-05,0.9982179999351501,0.9982179999351501
40,0.0002150654181605205,0.9817337989807129,0.9817337989807129,1.846944542194251e-05,0.9983664751052856,0.9983664751052856
41,0.00021097957505844533,0.9824392199516296,0.9824392199516296,2.1116835341672413e-05,0.9977725148200989,0.9977725148200989
