,loss,accuracy,categorical_accuracy,val_loss,val_accuracy,val_categorical_accuracy
0,0.005711886566132307,0.9440692067146301,0.9440692067146301,0.000391231820685789,0.9915392398834229,0.9915392398834229
1,0.0017620580038055778,0.9706799387931824,0.9706799387931824,0.0003878981515299529,0.9934688806533813,0.9934688806533813
2,0.0014274729182943702,0.9732407927513123,0.9732407927513123,0.00021000757988076657,0.9897580742835999,0.9897580742835999
3,0.0012418318074196577,0.9757645726203918,0.9757645726203918,0.00017575487436261028,0.9943594932556152,0.9943594932556152
4,0.0010749810608103871,0.9774717688560486,0.9774717688560486,0.00023899751249700785,0.9962891340255737,0.9962891340255737
5,0.0009360312251374125,0.9784738421440125,0.9784738421440125,0.00015972355322446674,0.996140718460083,0.996140718460083
6,0.0008280063048005104,0.9781398177146912,0.9781398177146912,0.00011123592412332073,0.9956954121589661,0.9956954121589661
7,0.0007317869458347559,0.9798099994659424,0.9798099994659424,0.00011400639778003097,0.9962891340255737,0.9962891340255737
8,0.000643077481072396,0.978919267654419,0.978919267654419,0.00010794862464535981,0.9948047995567322,0.9948047995567322
9,0.0005679347668774426,0.9805893898010254,0.9805893898010254,7.727929187240079e-05,0.9965860247612,0.9965860247612
10,0.00048156167031265795,0.9814801216125488,0.9814801216125488,5.3178566304268315e-05,0.9962891340255737,0.9962891340255737
11,0.0004145508573856205,0.9810347557067871,0.9810347557067871,5.9979040088364854e-05,0.9934688806533813,0.9934688806533813
12,0.0003591086424421519,0.9831502437591553,0.9831502437591553,4.2344552639406174e-05,0.9956954121589661,0.9956954121589661
13,0.00031815131660550833,0.9824821949005127,0.9824821949005127,5.1290746341692284e-05,0.9970313310623169,0.9970313310623169
14,0.00027837915695272386,0.9823337197303772,0.9823337197303772,4.116491982131265e-05,0.9971797466278076,0.9971797466278076
15,0.00026040137163363397,0.9830760359764099,0.9830760359764099,5.448644878924824e-05,0.9977734684944153,0.9977734684944153
16,0.00025157371419481933,0.9819254875183105,0.9819254875183105,3.713159094331786e-05,0.9945079684257507,0.9945079684257507
17,0.0002427086146781221,0.9812203049659729,0.9812203049659729,3.2775045838207006e-05,0.9948047995567322,0.9948047995567322
18,0.00023670743394177407,0.9815914630889893,0.9815914630889893,3.951204416807741e-05,0.9943594932556152,0.9943594932556152
19,0.00024055904941633344,0.9815171957015991,0.9815171957015991,3.922332325601019e-05,0.9979219436645508,0.9979219436645508
20,0.00023397605400532484,0.9830760359764099,0.9830760359764099,4.231839920976199e-05,0.9970313310623169,0.9970313310623169
21,0.00022876008006278425,0.9807749390602112,0.9807749390602112,2.9703809559578076e-05,0.9973281621932983,0.9973281621932983
22,0.00022990420984569937,0.9812945127487183,0.9812945127487183,2.80051572190132e-05,0.9982187747955322,0.9982187747955322
23,0.0002323168737348169,0.9811089634895325,0.9811089634895325,3.352738349349238e-05,0.9970313310623169,0.9970313310623169
24,0.00022382526367437094,0.9813687801361084,0.9813687801361084,2.4417373424512334e-05,0.9952501058578491,0.9952501058578491
25,0.00022656124201603234,0.9818141460418701,0.9818141460418701,2.8220913009135984e-05,0.9956954121589661,0.9956954121589661
26,0.00022732376237399876,0.9807378053665161,0.9807378053665161,2.94357851089444e-05,0.9964376091957092,0.9964376091957092
27,0.00022082283976487815,0.9814058542251587,0.9814058542251587,3.611964712035842e-05,0.9953985214233398,0.9953985214233398
28,0.00022170406009536237,0.9806635975837708,0.9806635975837708,3.218225174350664e-05,0.9971797466278076,0.9971797466278076
29,0.0002176672569476068,0.9813687801361084,0.9813687801361084,1.3580122868006583e-05,0.9979219436645508,0.9979219436645508
30,0.00021570509125012904,0.9811089634895325,0.9811089634895325,1.8563921912573278e-05,0.9980703592300415,0.9980703592300415
