SensorId, QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g)
4.0,0.80989999,-0.57739997,0.0332,-0.0973,0.0,0.001,0.0
4.0,0.80979997,-0.57739997,0.0333,-0.09739999,0.004,-0.001,-0.004
4.0,0.80979997,-0.57739997,0.0334,-0.0975,0.005,-0.001,-0.002
4.0,0.80979997,-0.57739997,0.0334,-0.09739999,-0.002,0.0,0.0
4.0,0.80979997,-0.57739997,0.0334,-0.09739999,-0.001,0.0,-0.002
4.0,0.80979997,-0.57749999,0.0334,-0.0975,0.004,-0.001,-0.003
4.0,0.80979997,-0.57749999,0.0333,-0.0975,0.007,-0.001,-0.006
4.0,0.80979997,-0.57749999,0.0333,-0.0976,0.008,-0.001,-0.004
4.0,0.80969995,-0.57749999,0.0333,-0.0977,0.008,-0.002,-0.002
4.0,0.80969995,-0.57749999,0.0333,-0.09779999,0.006,0.0,0.0
4.0,0.80969995,-0.57749999,0.0333,-0.0979,0.0,0.002,0.001
4.0,0.80969995,-0.57749999,0.0333,-0.09779999,-0.005,0.001,0.0
4.0,0.80969995,-0.57749999,0.0333,-0.09779999,0.0,0.0,-0.003
4.0,0.80969995,-0.57749999,0.0333,-0.09779999,0.007,-0.002,-0.008
4.0,0.80969995,-0.5776,0.0334,-0.0979,0.01,-0.001,-0.008
4.0,0.8096,-0.5776,0.0334,-0.098,0.011,-0.001,-0.005
4.0,0.8096,-0.5776,0.0333,-0.0981,0.008,0.0,-0.003
4.0,0.8096,-0.5776,0.0332,-0.0982,0.006,-0.002,-0.002
4.0,0.8096,-0.5776,0.0332,-0.0982,0.003,0.0,0.0
4.0,0.8096,-0.5776,0.0331,-0.0983,0.002,0.001,0.0
4.0,0.8096,-0.5776,0.0331,-0.0983,0.006,-0.003,-0.004
4.0,0.8096,-0.5776,0.0329,-0.0984,0.008,-0.003,-0.004
4.0,0.8096,-0.5776,0.0328,-0.0985,0.009,0.002,-0.001
4.0,0.8096,-0.5776,0.0327,-0.0986,0.001,0.0,0.0
4.0,0.8096,-0.5776,0.0326,-0.0986,-0.001,-0.004,-0.002
4.0,0.8096,-0.5776,0.0326,-0.09869999,0.003,-0.003,-0.002
4.0,0.8096,-0.5776,0.0326,-0.09869999,0.002,0.002,0.002
4.0,0.8096,-0.5776,0.0326,-0.0986,0.002,0.0,0.006
4.0,0.8096,-0.5776,0.0326,-0.0986,0.003,0.001,0.003
4.0,0.8096,-0.5776,0.0326,-0.0986,-0.001,0.0,-0.004
4.0,0.8096,-0.5776,0.0325,-0.09869999,-0.003,0.0,-0.003
4.0,0.8096,-0.5776,0.0323,-0.09869999,-0.007,0.001,0.0
4.0,0.8096,-0.5776,0.0322,-0.09869999,-0.014,0.002,0.004
4.0,0.8096,-0.5776,0.0322,-0.0986,-0.017,0.003,0.002
4.0,0.8096,-0.5776,0.0322,-0.0984,-0.017,0.002,0.001
4.0,0.8096,-0.5776,0.0323,-0.0983,-0.011,0.001,0.0
4.0,0.8096,-0.57769996,0.0323,-0.0982,0.0,0.0,-0.004
4.0,0.8096,-0.57769996,0.0324,-0.0981,0.011,-0.003,-0.007
4.0,0.8096,-0.57769996,0.0324,-0.0982,0.018,-0.003,-0.011
4.0,0.8096,-0.57769996,0.0324,-0.0982,0.022,-0.004,-0.01
4.0,0.80949998,-0.57779998,0.0324,-0.0984,0.015,0.0,-0.002
4.0,0.80949998,-0.57779998,0.0324,-0.0984,0.003,0.0,-0.001
4.0,0.80949998,-0.57779998,0.0324,-0.0985,-0.002,0.0,-0.002
4.0,0.80949998,-0.57769996,0.0324,-0.0985,-0.01,0.003,0.0
4.0,0.80949998,-0.57769996,0.0323,-0.0984,-0.015,0.002,0.0
4.0,0.8096,-0.57769996,0.0322,-0.0984,-0.01,0.0,0.0
4.0,0.8096,-0.57769996,0.0322,-0.0984,-0.006,-0.002,0.0
4.0,0.8096,-0.57769996,0.0321,-0.0984,-0.001,0.0,0.003
4.0,0.80949998,-0.57769996,0.0323,-0.0983,0.004,0.0,0.003
4.0,0.80949998,-0.57779998,0.0324,-0.0983,0.01,0.0,0.0
4.0,0.80949998,-0.57779998,0.0326,-0.0983,0.014,-0.002,-0.003
4.0,0.80949998,-0.57779998,0.0328,-0.0983,0.019,-0.002,-0.005
4.0,0.80949998,-0.57779998,0.0329,-0.0984,0.013,0.001,-0.002
4.0,0.80949998,-0.57779998,0.0329,-0.0984,0.0,0.002,-0.004
4.0,0.80949998,-0.57779998,0.0328,-0.0984,-0.006,0.001,-0.008
4.0,0.80949998,-0.57779998,0.0328,-0.0985,-0.009,-0.001,-0.007
4.0,0.80949998,-0.57779998,0.0327,-0.0985,-0.006,-0.001,-0.004
4.0,0.80949998,-0.57779998,0.0327,-0.0985,-0.001,0.0,-0.002
4.0,0.80939996,-0.57779998,0.0326,-0.0985,0.005,-0.001,-0.003
4.0,0.80939996,-0.57789999,0.0327,-0.09869999,0.008,0.0,0.0
4.0,0.80939996,-0.57779998,0.0327,-0.09869999,0.006,0.0,0.005
4.0,0.80939996,-0.57779998,0.0328,-0.09869999,0.004,0.0,0.006
4.0,0.80939996,-0.57779998,0.0328,-0.09869999,0.003,0.0,-0.002
4.0,0.80939996,-0.57779998,0.0329,-0.09869999,0.003,0.0,-0.007
4.0,0.80939996,-0.57779998,0.0328,-0.0988,0.001,0.0,-0.008
4.0,0.80939996,-0.57779998,0.0327,-0.0989,-0.001,0.0,-0.006
4.0,0.80939996,-0.57779998,0.0325,-0.0989,0.0,-0.002,-0.005
4.0,0.80939996,-0.57779998,0.0325,-0.0989,-0.003,0.0,-0.001
4.0,0.80939996,-0.57779998,0.0325,-0.0989,0.002,0.001,-0.001
4.0,0.80939996,-0.57779998,0.0325,-0.0989,0.003,0.0,0.0
4.0,0.80939996,-0.57779998,0.0326,-0.099,0.007,-0.001,-0.001
4.0,0.80939996,-0.57779998,0.0327,-0.0991,0.007,-0.002,-0.002
4.0,0.80939996,-0.57769996,0.0327,-0.0992,0.007,-0.001,-0.002
4.0,0.80939996,-0.57769996,0.0326,-0.0993,0.001,0.0,0.0
4.0,0.80939996,-0.57769996,0.0326,-0.0992,-0.005,0.0,0.0
4.0,0.80939996,-0.57769996,0.0325,-0.0992,-0.004,0.001,0.001
4.0,0.80949998,-0.57769996,0.0326,-0.0992,0.001,0.0,0.001
4.0,0.80939996,-0.57769996,0.0327,-0.0992,0.005,0.0,-0.003
4.0,0.80939996,-0.57779998,0.0327,-0.0992,0.009,-0.002,-0.008
4.0,0.80939996,-0.57779998,0.0326,-0.0994,0.012,-0.002,-0.007
4.0,0.80939996,-0.57779998,0.0325,-0.0995,0.009,0.0,-0.005
4.0,0.80939996,-0.57769996,0.0325,-0.09959999,0.001,0.0,0.0
4.0,0.80939996,-0.57769996,0.0324,-0.09959999,-0.006,0.001,0.0
4.0,0.80939996,-0.57769996,0.0324,-0.0995,-0.006,0.0,0.0
4.0,0.80939996,-0.57769996,0.0324,-0.0995,-0.001,0.0,-0.001
4.0,0.80939996,-0.57769996,0.0323,-0.0995,0.007,-0.002,-0.001
4.0,0.80939996,-0.57769996,0.0323,-0.09959999,0.01,-0.003,-0.002
4.0,0.80939996,-0.57769996,0.0322,-0.0997,0.011,-0.002,-0.002
4.0,0.80939996,-0.57769996,0.0322,-0.0998,0.007,0.0,0.0
4.0,0.80939996,-0.57769996,0.0322,-0.0999,0.002,0.001,0.0
4.0,0.80939996,-0.57769996,0.0322,-0.0998,-0.003,0.001,0.0
4.0,0.80939996,-0.57769996,0.0323,-0.0998,-0.004,0.0,-0.003
4.0,0.80939996,-0.57769996,0.0324,-0.0997,0.003,-0.001,-0.005
4.0,0.80939996,-0.57769996,0.0324,-0.0998,0.005,-0.002,-0.006
4.0,0.80930001,-0.57779998,0.0323,-0.0998,0.007,-0.002,-0.005
4.0,0.80930001,-0.57779998,0.0322,-0.0999,0.006,-0.001,-0.004
4.0,0.80930001,-0.57779998,0.032,-0.09999999,0.005,0.0,-0.003
4.0,0.80930001,-0.57779998,0.0319,-0.1002,0.003,0.0,0.0
4.0,0.80930001,-0.57779998,0.0319,-0.1002,0.003,0.0,0.0
4.0,0.80930001,-0.57779998,0.0319,-0.1003,0.003,0.0,0.0
4.0,0.80930001,-0.57779998,0.032,-0.1003,0.0,0.0,-0.002
4.0,0.80919999,-0.57789999,0.032,-0.1002,-0.001,0.0,-0.004
4.0,0.80919999,-0.57789999,0.032,-0.1002,0.0,0.0,-0.004
4.0,0.80909997,-0.57800001,0.032,-0.1003,0.0,0.0,-0.002
4.0,0.80909997,-0.57800001,0.032,-0.1003,0.003,0.0,0.0
4.0,0.80909997,-0.57800001,0.032,-0.1004,0.004,0.0,0.002
4.0,0.80909997,-0.57800001,0.032,-0.1004,0.002,0.003,0.003
4.0,0.80909997,-0.57800001,0.032,-0.1003,-0.004,0.002,-0.001
4.0,0.80919999,-0.57800001,0.0321,-0.1003,-0.003,0.0,-0.008
4.0,0.80919999,-0.57800001,0.0321,-0.1003,0.003,-0.002,-0.009
4.0,0.80909997,-0.57800001,0.0321,-0.1003,0.006,-0.003,-0.005
4.0,0.80909997,-0.57800001,0.0322,-0.1003,0.005,0.0,-0.005
4.0,0.80909997,-0.57809997,0.0322,-0.1004,0.002,0.0,-0.004
4.0,0.80899996,-0.57809997,0.0322,-0.1004,0.001,0.001,0.0
4.0,0.80909997,-0.57800001,0.0322,-0.1004,-0.003,0.003,0.001
4.0,0.80909997,-0.57800001,0.0322,-0.1004,-0.005,0.001,0.0
4.0,0.80909997,-0.57800001,0.0322,-0.1004,-0.003,-0.002,-0.007
4.0,0.80909997,-0.57800001,0.0321,-0.1004,0.002,-0.004,-0.011
4.0,0.80909997,-0.57800001,0.032,-0.1004,0.008,-0.002,-0.007
4.0,0.80909997,-0.57800001,0.032,-0.1005,0.009,0.0,-0.004
4.0,0.80909997,-0.57800001,0.0319,-0.1006,0.008,-0.001,-0.004
4.0,0.80909997,-0.57800001,0.0319,-0.1007,0.006,0.0,0.0
4.0,0.80909997,-0.57789999,0.0319,-0.1008,0.001,0.002,0.008
4.0,0.80919999,-0.57789999,0.032,-0.1007,-0.006,0.002,0.006
4.0,0.80919999,-0.57779998,0.032,-0.1006,-0.01,0.0,-0.006
4.0,0.80919999,-0.57779998,0.0321,-0.1005,-0.001,-0.001,-0.009
4.0,0.80930001,-0.57779998,0.032,-0.1005,0.004,-0.004,-0.008
4.0,0.80919999,-0.57779998,0.0319,-0.1006,0.013,-0.003,-0.003
4.0,0.80919999,-0.57779998,0.0318,-0.1007,0.016,-0.001,-0.003
4.0,0.80919999,-0.57779998,0.0319,-0.1008,0.016,0.0,-0.002
4.0,0.80919999,-0.57779998,0.0319,-0.1008,0.009,0.002,0.002
4.0,0.80930001,-0.57769996,0.032,-0.1008,0.002,0.001,0.002
4.0,0.80930001,-0.5776,0.032,-0.1008,0.001,-0.001,-0.007
4.0,0.80939996,-0.5776,0.0319,-0.1008,0.006,-0.003,-0.012
4.0,0.80939996,-0.5776,0.0317,-0.1008,0.006,-0.002,-0.008
4.0,0.80939996,-0.5776,0.0315,-0.10089999,0.004,-0.001,-0.004
4.0,0.80939996,-0.5776,0.0312,-0.1011,0.003,-0.001,0.0
4.0,0.80939996,-0.5776,0.031,-0.1012,0.003,0.0,0.0
4.0,0.80939996,-0.57749999,0.031,-0.1012,0.001,0.001,0.008
4.0,0.80939996,-0.57749999,0.031,-0.1012,-0.004,0.002,0.009
4.0,0.80949998,-0.57739997,0.031,-0.1012,-0.007,0.003,0.005
4.0,0.80949998,-0.57739997,0.031,-0.1011,-0.006,0.0,0.001
4.0,0.80949998,-0.57730001,0.0309,-0.101,-0.005,0.0,-0.005
4.0,0.8096,-0.57730001,0.0307,-0.101,0.0,-0.001,-0.007
4.0,0.8096,-0.57730001,0.0306,-0.1011,0.003,-0.001,-0.004
4.0,0.80949998,-0.57730001,0.0303,-0.1012,0.005,-0.002,-0.001
4.0,0.80949998,-0.57730001,0.0302,-0.1013,0.003,0.0,0.004
4.0,0.8096,-0.57730001,0.0301,-0.1014,-0.001,0.002,0.005
4.0,0.8096,-0.57730001,0.0301,-0.1013,-0.002,0.0,0.001
4.0,0.8096,-0.5772,0.0301,-0.1013,0.0,0.001,0.0
4.0,0.8096,-0.5772,0.0301,-0.1012,0.0,0.0,-0.004
4.0,0.8096,-0.5772,0.0301,-0.1013,0.006,-0.003,-0.005
4.0,0.8096,-0.5772,0.0301,-0.1013,0.009,-0.002,-0.003
4.0,0.8096,-0.57730001,0.03,-0.1014,0.004,0.001,0.005
4.0,0.8096,-0.57730001,0.03,-0.1015,-0.005,0.002,0.006
4.0,0.80969995,-0.5772,0.0298,-0.1013,-0.009,0.0,0.005
4.0,0.80969995,-0.5772,0.0299,-0.1013,-0.004,0.0,0.0
4.0,0.8096,-0.5772,0.03,-0.1012,0.002,-0.001,-0.005
4.0,0.8096,-0.57730001,0.0301,-0.1012,0.009,-0.001,-0.009
4.0,0.8096,-0.57730001,0.0302,-0.1012,0.012,-0.002,-0.011
4.0,0.80949998,-0.57739997,0.0302,-0.1013,0.01,-0.001,-0.009
4.0,0.80949998,-0.57739997,0.0302,-0.1013,0.005,0.0,-0.005
4.0,0.80949998,-0.57739997,0.0302,-0.1014,0.005,-0.001,-0.001
4.0,0.80949998,-0.57739997,0.0302,-0.1014,0.0,0.0,0.002
4.0,0.80939996,-0.57739997,0.0302,-0.1014,0.0,0.0,0.0
4.0,0.80939996,-0.57749999,0.0303,-0.1015,0.001,0.001,-0.002
4.0,0.80939996,-0.57749999,0.0303,-0.1014,-0.001,0.001,-0.004
4.0,0.80939996,-0.5776,0.0304,-0.1014,0.0,0.0,-0.006
4.0,0.80930001,-0.5776,0.0304,-0.1015,0.001,-0.001,-0.005
4.0,0.80930001,-0.5776,0.0304,-0.1016,0.002,0.0,0.0
4.0,0.80930001,-0.5776,0.0304,-0.1016,-0.001,0.002,0.001
4.0,0.80930001,-0.5776,0.0304,-0.1015,-0.004,0.001,-0.002
4.0,0.80930001,-0.57769996,0.0303,-0.1014,-0.003,0.001,-0.004
4.0,0.80930001,-0.57769996,0.0303,-0.1014,0.001,0.0,-0.002
4.0,0.80919999,-0.57769996,0.0304,-0.1014,0.007,-0.002,-0.004
4.0,0.80919999,-0.57779998,0.0303,-0.1015,0.01,-0.003,-0.009
4.0,0.80919999,-0.57779998,0.0303,-0.1016,0.01,-0.001,-0.008
4.0,0.80919999,-0.57779998,0.0303,-0.1016,0.006,0.001,-0.001
4.0,0.80919999,-0.57779998,0.0303,-0.1016,-0.005,0.003,0.001
4.0,0.80919999,-0.57769996,0.0304,-0.1015,-0.009,0.0,-0.003
4.0,0.80919999,-0.57769996,0.0304,-0.1015,-0.004,0.0,-0.006
4.0,0.80930001,-0.57769996,0.0303,-0.1015,0.005,-0.001,-0.005
4.0,0.80919999,-0.57769996,0.0301,-0.1015,0.012,-0.001,-0.004
4.0,0.80919999,-0.57769996,0.03,-0.1016,0.015,-0.004,-0.008
4.0,0.80919999,-0.57769996,0.0299,-0.10179999,0.011,-0.002,-0.006
4.0,0.80919999,-0.57769996,0.0298,-0.1019,0.004,0.0,0.0
4.0,0.80919999,-0.57769996,0.0298,-0.1019,-0.005,0.002,0.002
4.0,0.80930001,-0.5776,0.0298,-0.10179999,-0.007,0.002,-0.001
4.0,0.80930001,-0.5776,0.0299,-0.1017,-0.002,0.001,-0.007
4.0,0.80930001,-0.5776,0.0299,-0.1017,0.003,-0.001,-0.007
4.0,0.80930001,-0.5776,0.0299,-0.1017,0.009,-0.002,-0.005
4.0,0.80930001,-0.5776,0.0298,-0.1017,0.006,0.0,-0.001
4.0,0.80930001,-0.5776,0.0296,-0.1019,0.006,-0.001,0.0
4.0,0.80930001,-0.57749999,0.0294,-0.102,0.005,-0.001,0.002
4.0,0.80930001,-0.57749999,0.0292,-0.1021,0.006,-0.001,0.001
4.0,0.80930001,-0.57749999,0.0291,-0.10219999,0.006,0.0,0.001
4.0,0.80930001,-0.57749999,0.0291,-0.1023,0.004,0.0,0.001
4.0,0.80930001,-0.57749999,0.0291,-0.1023,0.001,0.0,-0.004
4.0,0.80930001,-0.57749999,0.0292,-0.1023,0.001,0.0,-0.002
4.0,0.80939996,-0.57749999,0.0292,-0.10219999,-0.003,0.001,0.0
4.0,0.80939996,-0.57749999,0.0292,-0.1021,-0.003,0.0,-0.006
4.0,0.80939996,-0.57749999,0.0292,-0.1021,0.002,0.0,-0.006
4.0,0.80939996,-0.57749999,0.0292,-0.1021,0.005,0.0,-0.007
4.0,0.80939996,-0.57749999,0.0291,-0.10219999,0.009,-0.002,-0.005
4.0,0.80939996,-0.57749999,0.029,-0.10219999,0.01,-0.002,-0.001
4.0,0.80939996,-0.57739997,0.0289,-0.1023,0.01,-0.001,0.0
4.0,0.80939996,-0.57739997,0.0288,-0.1024,0.004,-0.001,0.0
4.0,0.80939996,-0.57739997,0.0288,-0.1025,0.002,0.0,0.001
4.0,0.80939996,-0.57739997,0.0287,-0.1025,-0.005,0.0,-0.002
4.0,0.80939996,-0.57730001,0.0286,-0.1025,0.0,-0.002,-0.001
4.0,0.80939996,-0.57739997,0.0287,-0.1025,0.006,-0.002,-0.001
4.0,0.80939996,-0.57739997,0.0287,-0.1025,0.009,-0.003,-0.004
4.0,0.80930001,-0.57749999,0.0289,-0.1026,0.012,-0.001,-0.005
4.0,0.80930001,-0.57749999,0.029,-0.1028,0.015,0.0,-0.005
