Var1_1,Var1_2,Var1_3,Var1_4
0.000320913936131369,-0.000166995368673095,-0.0001072590235566,0.00029220602088121
0.000228227884290316,-0.000174870933482354,-1.33255664046122e-05,0.000108349226779783
4.78805724194939e-05,-0.000180173952205633,-9.85542101552273e-05,0.000108349226779783
4.89820063607725e-05,-0.000180173952205633,8.06624773479342e-05,-7.92019529957388e-05
-4.47407553527401e-05,2.70545618572676e-05,0.00017121452959605,-8.28491551459372e-05
-4.71874754116412e-05,2.17688400348734e-05,0.00017121452959605,-8.64966159298125e-05
-4.60694766753478e-05,1.38525258944963e-05,8.45587980844581e-05,-7.08095534254806e-05
-0.000137304657840277,0.000213179426260014,8.45587980844581e-05,-7.08095534254806e-05
-0.000139739431753574,0.000213179426260014,-9.61700150321695e-05,-6.71821953165154e-05
-0.000230962602168372,0.000213179426260014,-0.000276900317560294,-5.15554482018073e-05
-0.000230962602168372,0.000213179426260014,-0.000372440096920931,-5.15554482018073e-05
-0.000322185434011784,0.000404583288599117,-0.000551643763416376,-3.95560646794454e-05
-0.000322185434011784,0.000391313255354873,-0.000551643763416376,-3.59689175302505e-05
-0.000591335581110065,0.000582686891825675,-0.000630444849759763,-3.59689175302505e-05
-0.000591335581110065,0.000582686891825675,-0.000630444849759763,-2.39896458946003e-05
-0.000769261860343071,0.000768660204789752,-0.00053496420422218,-2.39896458946003e-05
-0.000858063160983163,0.000768660204789752,-0.000439484546798929,-0.000208046825383574
-0.000859285621691686,0.000967965387045057,-0.000440942462296881,-0.000208046825383574
-0.00103720577248825,0.00096256919119557,-0.000445827459442077,-0.000204502263072261
-0.0010347687462253,0.00116186908741096,-0.000626545846305025,-0.000189039408196819
-0.0012102170405483,0.00114846295177087,-0.000628020797785345,-0.000185515214316982
-0.00138935910658795,0.00134775661531788,-0.000628020797785345,-0.000185515214316982
-0.00165385944030333,0.00154162353474368,-0.000445827459442077,-0.000381585851780546
-0.00183175184521703,0.00153359330329565,-0.000531035854506895,-0.000369707902624965
-0.00209624398953672,0.00153359330329565,-0.000350317925472826,-0.00056580509072212
-0.00218024103654036,0.00154162353474368,-0.00025480940203855,-0.00076540483647608
-0.0023581116912531,0.00153619943755933,-7.54811944665285e-05,-0.00094967540586505
-0.00244468066595974,0.001344960636817,-0.000160676935941247,-0.000946201333421812
-0.00262254850192152,0.00114566905000165,-0.000160676935941247,-0.00114233705733512
-0.00262254850192152,0.000940972836336408,-7.54811944665285e-05,-0.00132810906672125
-0.00280041482507135,0.000741675165333952,-0.00025480940203855,-0.00132466095976806
-0.00280041482507135,0.000736274699625082,-0.000248528242165827,-0.00152081251486027
-0.00289171465284436,0.000545057751876597,-0.000429242930120644,-0.0017204129642768
-0.00289171465284436,0.000345753121485964,-0.000427826603336387,-0.00190486280973181
-0.00298566998168369,0.000141067585402485,-0.000506826479399911,-0.00230407464461425
-0.00298698488131652,-5.82430251607619e-05,-0.000592107435070183,-0.0025002684250397
-0.0029896399204201,-6.36197926574267e-05,-0.000411408960003551,-0.00269987910721106
-0.00299095318076184,-0.000262932611786997,-0.000230711975212836,-0.00289608198262934
