Var1_1,Var1_2,Var1_3,Var1_4
0.000340729989545527,0.000801739035797173,-2.70620620546336e-05,0.000609385717732641
0.0001862521538104,0.000608710215336913,-5.42698901071226e-05,0.000429970662595841
0.000158545816406085,0.000409238575002094,9.82622294526669e-05,0.000236835560599336
4.12669554144401e-06,0.000216740100340833,-6.91241297774148e-05,4.36881554377877e-05
-2.35363535437336e-05,2.42462677742597e-05,8.34827330196131e-05,4.36881554377877e-05
-0.000177899155914374,-0.000175214902158639,-8.38833227161662e-05,-0.000167768327096168
-4.40006504133991e-05,-0.000175214902158639,6.87809585578347e-05,-0.00015408138024392
-4.40006504133991e-05,-0.000375261836626978,-4.26466117989799e-05,-0.000347239514821185
-0.000198310602494284,-0.00056776529597212,1.3230047712115e-05,-0.000347239514821185
-0.000201907242524252,-0.000767217257334932,1.3230047712115e-05,-0.000347239514821185
-7.97675253709218e-05,-0.000767217257334932,0.000111344129409802,-0.000347239514821185
-7.97675253709218e-05,-0.000966665663395282,5.67092267795277e-05,-0.000347239514821185
-0.00024950754026145,-0.000966665663395282,0.000224082459582886,-0.000370833881971983
-0.000127393840658012,-0.000966665663395282,7.13810647473001e-05,-0.000370833881971983
-0.000285313190707376,-0.000966665663395282,2.91614341634827e-05,-0.000577701482720516
-0.000443232927462414,-0.000966665663395282,-0.000138234474707122,-0.000577701482720516
-0.000446903698109256,-0.000966665663395282,-4.01810995185881e-05,-0.000577701482720516
-0.000482733829612572,-0.000966665663395282,-0.000207579083258275,-0.000577701482720516
-0.000490960058783435,-0.000966665663395282,-0.000249851561842734,-0.000577701482720516
-0.000446903698109256,-0.000973617698819734,-0.000417235150077466,-0.000577701482720516
-0.000443232927462414,-0.00116611050224854,-0.000319200285128302,-0.000784594887473095
-0.000395579464649756,-0.00117306253406351,-0.000444258233777056,-0.000784594887473095
-0.000395579464649756,-0.00116611050224854,-0.000264521014007091,-0.000770898255460062
-0.000391939156557559,-0.00116611050224854,-0.000222232939827399,-0.000770898255460062
-0.000391939156557559,-0.00115915727968056,-0.000179938090131587,-0.000770898255460062
-0.000273440325506996,-0.00135859853918992,-0.000179938090131587,-0.000770898255460062
-0.000427681015204198,-0.00135923345531654,-0.000167544254769725,-0.000747287125125423
-0.00041946108361475,-0.00135229899185759,4.20744976476206e-05,-0.000926787482819186
-0.00041946108361475,-0.00135229899185759,-0.000125266198416213,-0.000926787482819186
-0.000249699487065665,-0.00133842648356702,2.75676113226653e-05,-0.000719940080270182
-0.000368249271484503,-0.00133912007320412,2.75676113226653e-05,-0.000719940080270182
-0.000356412147581385,-0.00153164236353704,0.000125689671930218,-0.000719940080270182
-0.000356412147581385,-0.00153164236353704,0.000125689671930218,-0.000696371242545402
-0.000344568790971958,-0.00153164236353704,0.000167984828859991,-0.000696371242545402
-0.000344568790971958,-0.00152545674139836,0.000347773979795352,-0.000682720841773676
-0.000340937110880471,-0.00172489486915244,0.000291895832492395,-0.000682720841773676
-0.000340937110880471,-0.00171799429989275,0.000334173942064586,-0.000682720841773676
-0.000344568790971958,-0.00171874811045122,0.000346648353847206,-0.000659174941641333
-0.000340937110880471,-0.00171874811045122,0.000388913877225866,-0.000659174941641333
-0.00033272749251588,-0.00171874811045122,0.000221621817787565,-0.000659174941641333
-0.000451370765473039,-0.00171186629576725,0.000123425503990499,-0.000635632614042675
-0.000443178243147102,-0.00170498328157975,0.000165698811660064,-0.000635632614042675
-0.00056185803883782,-0.00170577580757476,0.000123425503990499,-0.000635632614042675
-0.00056185803883782,-0.00170577580757476,0.000123425503990499,-0.000635632614042675
-0.000550073127423598,-0.00170577580757476,0.000221621817787565,-0.000635632614042675
-0.000550073127423598,-0.00170577580757476,0.000221621817787565,-0.000612093860489632
-0.000672400648501319,-0.00170656714005923,0.000221621817787565,-0.000612093860489632
-0.000514630575637803,-0.00170656714005923,0.000123425503990499,-0.000612093860489632
-0.000514630575637803,-0.00170656714005923,0.000165698811660064,-0.000612093860489632
-0.000514630575637803,-0.00170656714005923,0.000165698811660064,-0.000612093860489632
-0.000514630575637803,-0.00170053293128916,0.000165698811660064,-0.000588558682494189
-0.000636959889400629,-0.00170053293128916,0.000178160149270662,-0.000781748519781994
-0.000633375327152949,-0.00170053293128916,6.74889070366447e-05,-0.000781748519781994
-0.000633375327152949,-0.00169453624206856,0.000192521870335749,-0.000781748519781994
-0.000625234241161482,-0.00169453624206856,0.000180074105831957,-0.000800006290048783
-0.000621653988888554,-0.00190078301301343,0.000180074105831957,-0.000800006290048783
-0.00074401543599939,-0.00190078301301343,0.000192521870335749,-0.000776480782572697
-0.00074401543599939,-0.00190078301301343,2.52249235818958e-05,-0.000969685691642297
-0.00074401543599939,-0.00189480639164799,0.000123425503990499,-0.000969685691642297
-0.000747590735502845,-0.00189480639164799,-1.56889427418982e-06,-0.000969685691642297
-0.000791127250467927,-0.00189480639164799,1.08835634552162e-05,-0.000946165032846807
-0.000940748237606662,-0.00209507440533972,1.08835634552162e-05,-0.00113938344378681
-0.000937129291029626,-0.00209507440533972,-4.5074899443609e-05,-0.00113938344378681
-0.00109486749867163,-0.00189563420442362,-4.5074899443609e-05,-0.00111586762828866
-0.00108673895749703,-0.00189646082017598,-4.5074899443609e-05,-0.00110237370409808
-0.00136321551292341,-0.0018897138565659,-0.000212327115149125,-0.00129562882848563
-0.00136321551292341,-0.00189055923265979,-0.000157582460237338,-0.00129562882848563
-0.00135146405673317,-0.00189055923265979,-0.000157582460237338,-0.00128560787413454
-0.00147388162206731,-0.00188383102431961,-0.000423099337986843,-0.00127213721892896
-0.00147023770747911,-0.001884695161444,-0.000380819327425175,-0.00124864917713693
-0.00146215113137219,-0.001884695161444,-0.000326082054634108,-0.00124864917713693
-0.00145851190959931,-0.001885558102127,-0.000326082054634108,-0.00124864917713693
-0.00172692257689451,-0.00207831398719969,-0.000271353724404177,-0.00122516470461689
-0.00171520476487379,-0.00207252621672741,-0.000229079451663089,-0.00121173486010515
-0.00171155492952163,-0.00207252621672741,-0.000174317175853173,-0.00136810781320032
-0.00185746505185998,-0.0020667759585558,-0.000230426418798724,-0.00138633409659766
-0.00184573653046211,-0.00206012271313393,-0.000175681491981827,-0.00136290156651811
-0.00183400920955445,-0.00226050872331018,-0.000133423984434583,-0.00136290156651811
-0.00211050572878398,-0.00225483473330199,-9.11597369831763e-05,-0.00153273039065158
-0.00209879623905355,-0.00225483473330199,-7.86635639714872e-05,-0.00151937633170809
-0.00209075358724042,-0.00245523850484284,-3.6416148280205e-05,-0.00149597156766582
-0.00224462374517362,-0.00245619796995435,-0.000203524639334263,-0.00149597156766582
-0.00223289572726471,-0.00245619796995435,-0.00014875220212851,-0.00168924668173659
-0.00239042290357789,-0.0026556400139378,-0.00024723627307896,-0.00166584673376821
-0.00239042290357789,-0.00265659956887368,-0.00024723627307896,-0.00162916040530156
-0.00254795037524572,-0.00285046268467894,-0.00024723627307896,-0.00182245407847609
-0.00281640115700249,-0.00285046268467894,-0.000204985175737804,-0.00182245407847609
-0.00297391580054586,-0.00284492361976978,-0.000345724606269443,-0.0019791515844427
-0.00313143070891948,-0.00284492361976978,-0.000512836605359196,-0.00201058227121972
-0.00313143070891948,-0.00284592074885532,-0.000512836605359196,-0.00220386439506451
-0.00316245062177985,-0.00283942204313254,-0.000512836605359196,-0.00218050302112019
-0.0033119426092252,-0.0028404379193833,-0.000679936352778743,-0.00218050302112019
-0.0033119426092252,-0.00303987881570125,-0.000804754902615834,-0.00235046127580996
-0.00346944253322221,-0.0030408947542843,-0.00079229481874335,-0.00235046127580996
-0.00346944253322221,-0.0030408947542843,-0.000750013320912374,-0.00253058619575544
-0.00358833023012919,-0.0030357960792251,-0.000750013320912374,-0.00250725378432881
-0.00358833023012919,-0.0030357960792251,-0.00080625495432804,-0.00250725378432881
-0.00358833023012919,-0.00322981159546944,-0.000793794109781337,-0.00270061856840795
-0.00370309304742547,-0.00323084486121403,-0.000850097355706875,-0.00287063039744542
-0.00385673775654503,-0.00322444463092609,-0.000850097355706875,-0.00287063039744542
-0.00385673775654503,-0.00322549663420889,-0.000807833495909183,-0.00304565480259225
-0.00401420647513397,-0.00321911513684644,-0.000753113933762595,-0.00304565480259225
-0.00417167540008952,-0.00341960689838483,-0.000753113933762595,-0.00321573238529507
-0.00415984177259904,-0.00342067767056398,-0.000865389729100191,-0.00319244322890391
-0.00415984177259904,-0.00342067767056398,-0.000865389729100191,-0.00319244322890391
-0.00443618562024108,-0.00341542427551036,-0.000921779986954557,-0.00336254364197694
-0.00442825600001674,-0.00341651255790348,-0.000879518275267638,-0.00334948457755707
-0.00442825600001674,-0.00341651255790348,-0.000867043901102371,-0.00332622311606046
-0.00455106724339156,-0.00341759961544189,-0.000923484176640399,-0.00349636960640368
-0.00470460226647783,-0.00341759961544189,-0.000923484176640399,-0.00349636960640368
-0.00470460226647783,-0.00341868544803741,-0.00097995733127601,-0.00347311644648049
-0.00482742236812046,-0.00341977005560198,-0.000967496147328967,-0.00364328570672753
-0.00497696852047614,-0.00341977005560198,-0.000925258733612933,-0.00364328570672753
-0.00509981187157434,-0.00321519957474539,-0.00119095598633479,-0.00362004083985945
-0.00509589961988645,-0.00321630047048551,-0.0011487317819078,-0.00363811387359431
-0.00525331061787236,-0.00322250477139953,-0.0011487317819078,-0.00380829278573086
-0.00536439516237462,-0.00322358448345574,-0.00123504986101802,-0.0037850609510722
-0.00552179281375653,-0.00322466297409665,-0.00129160479250068,-0.0037850609510722
-0.00580207194377431,-0.00322466297409665,-0.00129160479250068,-0.00395526256280951
-0.00581384468479545,-0.00322574024323508,-0.00139037754934046,-0.00393203900189798
-0.00581384468479545,-0.00302630206360834,-0.00151510120488355,-0.00394490504755929
-0.0058178053838701,-0.00303350002500003,-0.00161389963028008,-0.00411512538379366
-0.0059830396521395,-0.00303455368241089,-0.00161389963028008,-0.00407906733067015
-0.0059830396521395,-0.00283510929449089,-0.00178080398693339,-0.00409189069622531
-0.00626330618064223,-0.00283616053344355,-0.00178080398693339,-0.00426209497521982
-0.00642073572247291,-0.00283616053344355,-0.00187960896290407,-0.00427489843584891
-0.0065781653596967,-0.00263776008903626,-0.00204650335289608,-0.00425165261058383
-0.00670100856116806,-0.00264484955346567,-0.00214531486476921,-0.00422841032581531
-0.00685843937234959,-0.00244641937529866,-0.00209074859941763,-0.00422841032581531
-0.00700813142655997,-0.00244641937529866,-0.00218958995246993,-0.00420517158302855
-0.00716148051940242,-0.00224798195584781,-0.00231425189432174,-0.00437540391584793
-0.00716148051940242,-0.00224302186077902,-0.00225969165546963,-0.00437540391584793
-0.00742995407025904,-0.00204355566294279,-0.00242653968186174,-0.00435217341597818
-0.00758735700137166,-0.00204459490841769,-0.00248322857625879,-0.00432894645876752
-0.00774475996687228,-0.00185108548731484,-0.00265005195093693,-0.00432894645876752
-0.00789800449357949,-0.00165262648535004,-0.0025955057389892,-0.004499206032478
-0.00804769005852831,-0.0016535787034461,-0.00269443214029519,-0.00449401362059204
-0.00808215047581785,-0.0014541177456724,-0.00265221805006055,-0.00445818497035319
-0.00823531880731519,-0.00125564400452131,-0.0028067175565287,-0.00443499746748721
-0.00839268674636678,-0.00126251150537596,-0.00286346490388528,-0.00443499746748721
-0.00858448829774416,-0.00106891753400851,-0.00296243679672353,-0.00441181351058786
