SensorId, QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g)
2.0,0.6383,-0.76699996,0.0027,0.0645,-0.005,0.0,0.005
2.0,0.6383,-0.76699996,0.0028,0.0645,-0.006,0.0,0.004
2.0,0.6383,-0.76699996,0.0027,0.0645,-0.01,-0.001,0.005
2.0,0.6383,-0.76699996,0.0027,0.0646,-0.013,-0.001,0.004
2.0,0.6383,-0.76699996,0.0026,0.0646,-0.014,0.0,0.005
2.0,0.6383,-0.7669,0.0026,0.0647,-0.013,0.001,0.004
2.0,0.6383,-0.76699996,0.0026,0.0647,-0.01,0.001,0.004
2.0,0.6383,-0.76699996,0.0027,0.0648,-0.008,0.001,0.003
2.0,0.6383,-0.76699996,0.0027,0.0648,-0.004,0.001,0.004
2.0,0.63819999,-0.76699996,0.0028,0.0648,-0.002,0.001,0.004
2.0,0.63819999,-0.76699996,0.003,0.0648,-0.003,0.003,0.003
2.0,0.63819999,-0.76699996,0.003,0.0649,-0.003,0.003,0.006
2.0,0.6383,-0.76699996,0.0031,0.0649,-0.004,0.002,0.007
2.0,0.6383,-0.7669,0.0031,0.0649,-0.006,0.0,0.007
2.0,0.6383,-0.7669,0.0032,0.0649,-0.004,-0.001,0.006
2.0,0.6383,-0.7669,0.0033,0.0649,-0.003,0.0,0.005
2.0,0.6383,-0.7669,0.0033,0.0649,-0.001,0.003,0.003
2.0,0.63839996,-0.7669,0.0033,0.0649,-0.008,0.003,0.006
2.0,0.63849998,-0.76679999,0.0033,0.0649,-0.014,-0.001,0.011
2.0,0.63849998,-0.76679999,0.0034,0.065,-0.011,0.0,0.006
2.0,0.63849998,-0.76669997,0.0036,0.0651,-0.004,0.003,0.002
2.0,0.63849998,-0.76679999,0.0038,0.0653,0.004,0.001,0.0
2.0,0.63839996,-0.76679999,0.0041,0.0655,0.014,0.0,0.0
2.0,0.6383,-0.76679999,0.0043,0.0656,0.017,0.005,0.0
2.0,0.6383,-0.7669,0.0044,0.0656,0.013,0.007,0.002
2.0,0.63839996,-0.76679999,0.0045,0.0656,0.008,0.003,0.007
2.0,0.63849998,-0.76669997,0.0046,0.0655,0.008,0.0,0.008
2.0,0.63870001,-0.76659995,0.0048,0.0655,0.008,-0.001,0.006
2.0,0.63879997,-0.7665,0.0049,0.0655,0.006,0.002,0.007
2.0,0.639,-0.76629996,0.0051,0.0654,0.002,-0.003,0.01
2.0,0.63909996,-0.76620001,0.0053,0.0655,0.005,-0.002,0.007
2.0,0.63909996,-0.76620001,0.0057,0.0657,0.004,0.0,0.006
2.0,0.63909996,-0.76620001,0.0061,0.0659,0.0,0.0,0.006
2.0,0.63909996,-0.76620001,0.0066,0.0663,0.0,0.005,-0.001
2.0,0.639,-0.76620001,0.007,0.0665,0.001,0.011,-0.008
2.0,0.63889998,-0.76620001,0.0073,0.0667,0.0,0.01,-0.007
2.0,0.63889998,-0.76620001,0.0075,0.0668,-0.003,0.005,-0.002
2.0,0.639,-0.76620001,0.0077,0.0668,-0.001,0.001,0.0
2.0,0.63909996,-0.76609999,0.0078,0.0667,0.002,-0.005,0.003
2.0,0.63909996,-0.76609999,0.0078,0.06659999,0.011,-0.006,0.0
2.0,0.63919997,-0.76609999,0.0077,0.0663,0.009,-0.001,-0.008
2.0,0.63919997,-0.76599997,0.0075,0.0661,-0.006,-0.001,-0.01
2.0,0.63919997,-0.76609999,0.0073,0.0658,-0.016,-0.001,-0.01
2.0,0.63919997,-0.76609999,0.0071,0.0657,-0.02,-0.001,-0.014
2.0,0.63909996,-0.76620001,0.0071,0.0657,-0.019,-0.001,-0.024
2.0,0.639,-0.76620001,0.0071,0.0658,-0.013,0.0,-0.029
2.0,0.639,-0.76629996,0.0072,0.0658,-0.008,0.0,-0.027
2.0,0.639,-0.76629996,0.0073,0.0658,-0.003,0.0,-0.024
2.0,0.639,-0.76620001,0.0074,0.0658,0.0,0.0,-0.021
2.0,0.63909996,-0.76620001,0.0074,0.0658,0.001,0.0,-0.016
2.0,0.63919997,-0.76609999,0.0075,0.0658,0.004,0.0,-0.007
2.0,0.63940001,-0.76589996,0.0076,0.0658,0.011,0.0,-0.004
2.0,0.63949996,-0.7658,0.0077,0.0659,0.016,0.001,-0.002
2.0,0.63959998,-0.76569998,0.0079,0.0659,0.019,0.0,0.0
2.0,0.63980001,-0.76559997,0.0082,0.066,0.025,0.0,-0.002
2.0,0.63980001,-0.76550001,0.0084,0.066,0.035,0.004,-0.016
2.0,0.63989997,-0.76550001,0.0085,0.0661,0.033,0.007,-0.026
2.0,0.63989997,-0.76539999,0.0086,0.0661,0.031,0.003,-0.025
2.0,0.63999999,-0.76539999,0.0087,0.0659,0.029,-0.001,-0.019
2.0,0.64019996,-0.76529998,0.0086,0.0657,0.024,0.001,-0.02
2.0,0.64039999,-0.7651,0.0084,0.0654,0.022,0.0,-0.016
2.0,0.64069998,-0.76489997,0.0081,0.065,0.028,0.003,-0.011
2.0,0.64109999,-0.76459998,0.0077,0.0645,0.029,0.004,-0.013
2.0,0.64160001,-0.76429999,0.0072,0.0639,0.025,0.007,-0.005
2.0,0.64199996,-0.764,0.0067,0.0633,0.021,0.012,0.003
2.0,0.64239997,-0.76370001,0.0061,0.0626,0.011,0.008,0.001
2.0,0.64279997,-0.76339996,0.0056,0.0619,0.002,0.008,-0.001
2.0,0.6433,-0.76309997,0.005,0.0612,0.002,0.009,-0.004
2.0,0.64379996,-0.76269996,0.0045,0.0605,0.0,0.006,-0.002
2.0,0.64429998,-0.76229995,0.0038,0.0598,-0.007,-0.001,0.004
2.0,0.64480001,-0.76199996,0.0033,0.059,-0.013,-0.005,0.01
2.0,0.64529997,-0.76159996,0.0028,0.0583,-0.019,-0.002,0.013
2.0,0.64579999,-0.76119995,0.0023,0.0577,-0.021,0.0,0.01
2.0,0.6462,-0.76089996,0.002,0.0573,-0.016,0.0,0.006
2.0,0.64660001,-0.76059997,0.0017,0.0569,-0.013,0.001,0.003
2.0,0.64699996,-0.76029998,0.0015,0.0565,-0.018,-0.001,0.001
2.0,0.6473,-0.76010001,0.0014,0.0562,-0.013,-0.002,0.004
2.0,0.64770001,-0.75979996,0.0014,0.0559,-0.012,-0.006,-0.002
2.0,0.64809996,-0.75940001,0.0014,0.0556,-0.003,-0.005,-0.007
2.0,0.64849997,-0.75909996,0.0015,0.0553,0.007,0.001,-0.012
2.0,0.64889997,-0.75879997,0.0016,0.055,0.011,0.004,-0.015
2.0,0.64929998,-0.75849998,0.0016,0.0547,0.017,0.002,-0.011
2.0,0.6498,-0.75809997,0.0016,0.0543,0.02,0.007,-0.006
2.0,0.65020001,-0.75769997,0.0017,0.0539,0.024,0.013,-0.002
2.0,0.65069997,-0.75739998,0.0018,0.0534,0.03,0.016,0.0
2.0,0.6512,-0.75699997,0.002,0.0528,0.038,0.024,0.003
2.0,0.65169996,-0.75659996,0.0025,0.0523,0.056,0.029,0.01
2.0,0.65209997,-0.75619996,0.0033,0.0518,0.067,0.026,0.014
2.0,0.65249997,-0.75589997,0.0046,0.0515,0.09900001,0.029,0.019
2.0,0.65289998,-0.75559998,0.0066,0.0515,0.16000001,0.032,0.023
2.0,0.653,-0.7554,0.0092,0.0515,0.223,0.055,0.011
2.0,0.65309995,-0.75529999,0.0123,0.0515,0.28100002,0.071,0.025
2.0,0.65289998,-0.7554,0.0163,0.0515,0.31900001,0.061,0.054
2.0,0.65249997,-0.75569999,0.0212,0.0515,0.36300001,0.06900001,0.06900001
2.0,0.65179998,-0.7561,0.027,0.0514,0.43000001,0.082,0.081
2.0,0.65090001,-0.75659996,0.0336,0.051,0.49700001,0.096,0.062
2.0,0.65020001,-0.75689995,0.0408,0.0501,0.588,0.094,0.028
2.0,0.64959997,-0.75699997,0.0484,0.0485,0.71900004,0.109,0.001
2.0,0.6494,-0.75689995,0.0559,0.0458,0.74100006,0.12,0.003
2.0,0.6498,-0.75629997,0.0631,0.0413,0.71200001,0.15900001,0.037
2.0,0.65099996,-0.75509995,0.0689,0.0345,0.65500003,0.20500001,0.10300001
2.0,0.65259999,-0.7536,0.0737,0.0259,0.52000004,0.26200002,0.062
2.0,0.65469998,-0.75169998,0.0773,0.015,0.528,0.34,0.005
2.0,0.65630001,-0.75019997,0.0796,0.002,0.55300003,0.45700002,-0.014
2.0,0.65759999,-0.74869996,0.0813,-0.0124,0.54300004,0.51500005,-0.09100001
2.0,0.66009998,-0.74599999,0.0827,-0.0266,0.54500002,0.42000002,0.023
2.0,0.66420001,-0.74169999,0.0846,-0.0369,0.26800001,0.273,0.33400002
2.0,0.66780001,-0.73759997,0.08859999,-0.0435,-0.028,0.29000002,0.34600002
2.0,0.66979998,-0.73469996,0.0949,-0.0481,0.001,0.33000001,0.16700001
2.0,0.66979998,-0.7335,0.103,-0.0509,0.142,0.35500002,0.02
2.0,0.66850001,-0.73319995,0.1113,-0.0537,0.087,0.38600001,-0.156
2.0,0.6674,-0.73280001,0.1186,-0.0578,0.035,0.41300002,-0.294
2.0,0.66710001,-0.73139995,0.1256,-0.0631,0.001,0.42000002,-0.28500003
2.0,0.6674,-0.72959995,0.1321,-0.0687,-0.048,0.37200001,-0.23400001
2.0,0.6681,-0.72719997,0.13869999,-0.0742,-0.11300001,0.31300002,-0.16100001
2.0,0.66869998,-0.72469997,0.14559999,-0.0796,-0.185,0.26700002,-0.125
2.0,0.66929996,-0.722,0.15269999,-0.0856,-0.096,0.23300001,-0.12900001
2.0,0.66960001,-0.71929997,0.15969999,-0.0922,-0.086,0.21400002,-0.12100001
2.0,0.67019999,-0.71649998,0.16569999,-0.0994,-0.066,0.24400002,-0.13900001
2.0,0.67049998,-0.71359998,0.17189999,-0.1074,-0.082,0.20300001,-0.11100001
2.0,0.67079997,-0.71039999,0.1779,-0.116,-0.17,0.13700001,-0.079
2.0,0.67109996,-0.70739996,0.18329999,-0.12459999,-0.18000001,0.10300001,-0.093
2.0,0.67019999,-0.70539999,0.1885,-0.13229999,-0.15200001,0.005,0.06900001
2.0,0.6688,-0.704,0.1938,-0.1391,-0.25300002,0.07300001,-0.186
2.0,0.66780001,-0.70209998,0.19829999,-0.1469,-0.19000001,0.083,-0.015
2.0,0.66569996,-0.70179999,0.20199999,-0.15279999,-0.29900002,0.047,-0.15400001
2.0,0.66399997,-0.70089996,0.2058,-0.1595,-0.30600002,0.148,-0.025
2.0,0.6627,-0.69870001,0.2103,-0.1683,-0.22100002,0.30100003,-0.068
2.0,0.66109997,-0.69629997,0.2154,-0.1777,-0.25600001,0.149,-0.03
2.0,0.6595,-0.69379997,0.2192,-0.1881,-0.273,-0.067,-0.07
2.0,0.65789998,-0.69139999,0.22299999,-0.1981,-0.28800002,-0.10300001,-0.07
2.0,0.65609998,-0.68919998,0.22649999,-0.2075,-0.354,-0.07300001,-0.055
2.0,0.65429997,-0.68699998,0.23009999,-0.2164,-0.43100002,-0.047,-0.017
2.0,0.65209997,-0.68509996,0.234,-0.22459999,-0.36300001,-0.19500001,-0.03
2.0,0.64999998,-0.68339998,0.2375,-0.2321,-0.37900001,-0.186,-0.004
2.0,0.6476,-0.6821,0.24089999,-0.2392,-0.39300001,-0.18000001,0.008
2.0,0.64519995,-0.68089998,0.24419999,-0.2455,-0.41500002,-0.19600001,0.005
2.0,0.6426,-0.68000001,0.24749999,-0.25139999,-0.41700003,-0.18400002,0.015
2.0,0.6397,-0.67949998,0.25079998,-0.25689998,-0.42900002,-0.163,-0.013
2.0,0.63669997,-0.67909998,0.25400001,-0.26209998,-0.42900002,-0.21000001,-0.022
2.0,0.63389999,-0.67859995,0.25709999,-0.26699999,-0.44100001,-0.18900001,0.0
2.0,0.63129997,-0.67809999,0.26029998,-0.27149999,-0.46300003,-0.21800001,0.023
2.0,0.62879997,-0.67759997,0.26350001,-0.2755,-0.47200003,-0.23600002,0.063
2.0,0.62619996,-0.67729998,0.26659998,-0.27899998,-0.46200001,-0.25100002,0.086
2.0,0.62349999,-0.67739999,0.2692,-0.28239998,-0.43000001,-0.223,0.086
2.0,0.62089998,-0.67759997,0.27079999,-0.28599998,-0.40600002,-0.21300001,0.093
2.0,0.61839998,-0.67789996,0.27160001,-0.28979999,-0.38900003,-0.21400002,0.09
2.0,0.61619997,-0.67839998,0.27179998,-0.29339999,-0.38500002,-0.21300001,0.079
2.0,0.61409998,-0.6789,0.27160001,-0.2967,-0.34200001,-0.20400001,0.08800001
2.0,0.61210001,-0.67969996,0.2712,-0.2994,-0.31,-0.18900001,0.062
2.0,0.6103,-0.68059999,0.27079999,-0.30140001,-0.31100002,-0.18800001,0.048
2.0,0.60869998,-0.68169999,0.2703,-0.30249998,-0.33200002,-0.2,0.058
2.0,0.6074,-0.68279999,0.26969999,-0.30320001,-0.289,-0.20300001,0.083
2.0,0.6063,-0.6839,0.26879999,-0.3037,-0.19100001,-0.18400002,0.089
2.0,0.60530001,-0.68519998,0.26729998,-0.3039,-0.14300001,-0.12800001,0.048
2.0,0.60460001,-0.68649995,0.26539999,-0.30429998,-0.126,-0.08000001,0.017
2.0,0.60420001,-0.68739998,0.26339999,-0.30469999,-0.11100001,-0.063,0.017
2.0,0.60389996,-0.68839997,0.26139998,-0.3048,-0.07300001,-0.054,0.033
2.0,0.60350001,-0.68959999,0.2595,-0.3046,-0.02,-0.012,0.027
2.0,0.6031,-0.69080001,0.25740001,-0.30429998,0.009,0.038,-0.015
2.0,0.6031,-0.69169998,0.25509998,-0.30410001,0.003,0.045,-0.001
2.0,0.6031,-0.69269997,0.2527,-0.30399999,-0.043,0.02,0.01
2.0,0.60319996,-0.69369996,0.25029999,-0.30339998,-0.09500001,-0.025,0.058
2.0,0.60350001,-0.6947,0.248,-0.30239999,-0.104,-0.064,0.123
2.0,0.60339999,-0.69589996,0.2464,-0.3012,0.22100002,-0.059,0.32800001
2.0,0.602,-0.6979,0.24569999,-0.29999998,0.82300001,0.026,0.43300003
2.0,0.59850001,-0.70169997,0.2446,-0.29909998,1.26100004,0.28,0.096
2.0,0.59450001,-0.70629996,0.24329999,-0.29709998,0.96700007,0.53000003,-0.59500003
2.0,0.59419996,-0.70769995,0.242,-0.2956,0.317,0.47600001,-0.44100001
2.0,0.59529996,-0.70719999,0.2412,-0.29519999,-0.13600001,0.15100001,0.06900001
2.0,0.59539998,-0.70709997,0.24069999,-0.29549998,-0.27900001,-0.112,0.303
2.0,0.5941,-0.70859998,0.2403,-0.2951,-0.30600002,-0.177,0.22100002
2.0,0.59219998,-0.71090001,0.2393,-0.2942,-0.37200001,-0.21200001,0.192
2.0,0.59009999,-0.71359998,0.23799999,-0.29269999,-0.384,-0.25100002,0.20900001
2.0,0.58739996,-0.71709996,0.2374,-0.2902,-0.31500003,-0.21700001,0.19100001
2.0,0.58419997,-0.72119999,0.23729999,-0.28650001,-0.20500001,-0.07300001,0.02
2.0,0.58099997,-0.7256,0.23719999,-0.28189999,-0.177,0.036,-0.047
2.0,0.5783,-0.72979999,0.2366,-0.2771,-0.09100001,0.071,-0.049
2.0,0.57669997,-0.73299998,0.23549999,-0.27289999,0.12200001,0.14400001,-0.08000001
2.0,0.57589996,-0.73539996,0.2339,-0.26929998,0.29100001,0.22500001,0.007
2.0,0.5751,-0.73799998,0.2314,-0.26609999,0.31300002,0.266,0.09200001
2.0,0.574,-0.74079996,0.22819999,-0.26369998,0.20300001,0.30500001,0.057
2.0,0.5729,-0.74339998,0.2245,-0.2617,0.056,0.30100003,0.056
2.0,0.57159996,-0.74619997,0.22049999,-0.25999999,-0.18400002,0.24300002,0.002
