SensorId, TimeStamp (s), FrameNumber, QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g),rm0,rm1,rm2,rm3,rm4,rm5,rm6,rm7,rm8
4,4.02,402,-0.64879996,0.74689996,-0.0178,0.1442,-0.31900001,0.119,0.1,0.23128190031870308,0.691741978628847,0.6841065104116587,0.6577953509365015,0.40689977641300945,-0.6338279326768168,-0.716808174389281,0.5965950108387517,-0.3609161040616162
4,4.03,403,-0.6473,0.7464,-0.0215,0.15259999,-0.29000002,0.043,0.11800001,0.2302284208834458,0.6911278322683287,0.6850818883035775,0.6571346828742242,0.4088278433891008,-0.6332722976995042,-0.7177526612847266,0.5959883505018344,-0.36004028008654093
4,4.04,404,-0.64579999,0.74589998,-0.0252,0.1609,-0.28800002,0.029,0.112,0.22917446328982113,0.6905097863468084,0.6860577966433348,0.6564700941354484,0.41075678548560424,-0.6327131093025722,-0.7186974891298965,0.5953781135856593,-0.35916405858822215
4,4.05,405,-0.64429998,0.74519998,-0.0291,0.1689,-0.28500003,0.05,0.13000001,0.22812007088246866,0.6898878512140225,0.687034195661232,0.6558015969840125,0.41268652337361644,-0.6321503767451352,-0.7196426187030589,0.5947643114487421,-0.35828747560179586
4,4.06,406,-0.64279997,0.74449998,-0.0333,0.1769,-0.34200001,0.066,0.13800001,0.22706525195006796,0.6892620168313139,0.6880110780434289,0.6551291817472875,0.4146170418832835,-0.6315840908407088,-0.7205880422127343,0.594146935306061,-0.3574105380181642
4,4.07,407,-0.64120001,0.74379998,-0.0381,0.18449999,-0.33000001,0.037,0.126,0.22593968668170952,0.6885901723744225,0.6890535773737292,0.6544076322748329,0.41667703959251956,-0.6309761449507112,-0.7215967771564795,0.5934844725734421,-0.3564747845382688
4,4.08,408,-0.63949996,0.74309999,-0.0432,0.1918,-0.33100003,0.015,0.125,0.22474319856804897,0.687871411576711,0.6901618765426455,0.6536360345053501,0.41886683954686915,-0.6303257135197152,-0.7226689623150585,0.5927760891462143,-0.3554800684187458
4,4.09,409,-0.63769996,0.74239999,-0.0488,0.1988,-0.35500002,-0.008,0.13500001,0.22347580682904544,0.6871048890654564,0.6913359785115009,0.6528135439148711,0.4211864065701657,-0.6296320257116995,-0.7238045597006241,0.5920210151192763,-0.3544264056383607
4,4.1,410,-0.6358,0.74180001,-0.0548,0.2057,-0.36700001,-0.047,0.14500001,0.22213742457409597,0.6862896388144998,0.6925759859101749,0.6519391906401432,0.4236358996886755,-0.628894201120062,-0.7250036250330493,0.591218365877473,-0.353313723959469
4,4.11,411,-0.63379997,0.74119997,-0.061,0.21229999,-0.35500002,-0.057,0.116,0.22072789455513853,0.685424592706845,0.6938820679898787,0.6510118996200887,0.42621560669614766,-0.6281112665457272,-0.7262662756305696,0.5903671606054065,-0.3521418926518271
4,4.12,412,-0.63159996,0.74059999,-0.0674,0.2189,-0.33400002,-0.086,0.079,0.21917667497460414,0.6844649014645764,0.6953196270853893,0.64998370644767,0.4290546324481449,-0.6272426195080629,-0.7276556647890718,0.5894233801249109,-0.35085226586484924
4,4.13,413,-0.62949997,0.73979998,-0.0736,0.22549999,-0.303,-0.119,0.06,0.21769526804493164,0.6835408482858195,0.6966926718399925,0.6489942342687319,0.4317658878212095,-0.6264061797267848,-0.7289823414574509,0.588515188282057,-0.3496206787427588
4,4.14,414,-0.6275,0.73879999,-0.0797,0.2322,-0.324,-0.14300001,0.046,0.21628379548216836,0.6826535235894164,0.6980010648579141,0.6480445788771025,0.4343491500519132,-0.6256029408795805,-0.730246221215712,0.5876435846498582,-0.3484472324757918
4,4.15,415,-0.62559998,0.73759997,-0.0856,0.23889999,-0.34500003,-0.18400002,0.037,0.21494231858541163,0.6818039404846086,0.699244725701086,0.6471357560889948,0.43680430695129185,-0.62483382640501,-0.7314472727902209,0.5868094956359018,-0.3473319780257589
4,4.16,416,-0.62369996,0.73640001,-0.0914,0.24529999,-0.38300002,-0.22100002,0.04,0.21360033040927703,0.6809479032880796,0.7004890090905178,0.6462204566310443,0.43926039958880836,-0.6240588295863178,-0.7326486335758855,0.5859694995139665,-0.3462162985168945
4,4.17,417,-0.6221,0.73499995,-0.0969,0.2516,-0.42400002,-0.23400001,0.04,0.2124698921843603,0.6802220352500876,0.7015372603614112,0.6454446683874966,0.44132931573185663,-0.6234016483181652,-0.7336604970729448,0.5852575653811571,-0.3452764938405158
4,4.18,418,-0.62040001,0.7335,-0.1024,0.25779998,-0.44300002,-0.24700001,0.029,0.21126840794450163,0.6794457425059381,0.7026515087830878,0.6446153180424066,0.44352825954379704,-0.6226987833062925,-0.7347358379374742,0.5844965063852856,-0.3442776241258107
4,4.19,419,-0.61869997,0.73199999,-0.1077,0.26369998,-0.45800003,-0.259,0.0,0.21006651951041053,0.6786642168147627,0.7037662525270633,0.6437807169010541,0.4457279431077684,-0.6219911488753533,-0.7358114200847566,0.5837306583931683,-0.34327841837891737
4,4.2,420,-0.61680001,0.73079997,-0.1129,0.2692,-0.44700003,-0.26800001,-0.013,0.20872287233846076,0.6777846033328704,0.7050126197790264,0.6428417678964063,0.44818707202196695,-0.621194663467257,-0.7370137203679489,0.5828690933282358,-0.34216135964207745
4,4.21,421,-0.61479998,0.7299,-0.118,0.27399999,-0.46100003,-0.287,-0.012,0.20730799697607444,0.6768515898082292,0.7063252223755289,0.6418462734087467,0.4507765620207311,-0.6203497823358,-0.7382795918221444,0.5819556825969159,-0.3409850844129186
4,4.22,422,-0.61299998,0.72909999,-0.1228,0.27829999,-0.49100003,-0.30600002,0.009,0.20603424380935104,0.6760056709200207,0.7075070482065049,0.6409441055203641,0.45310777166209587,-0.6195837319185443,-0.7394190584348022,0.5811279378444844,-0.33992613297598623
4,4.23,423,-0.61109996,0.72839999,-0.1276,0.28209999,-0.49300003,-0.32600001,-0.005,0.2046893359399996,0.6751063361490601,0.7087550427643066,0.6399853795541912,0.45556920789141175,-0.6187692710357143,-0.7406220289117247,0.5802483362428398,-0.3388080261417909
4,4.24,424,-0.60949999,0.7277,-0.1319,0.2852,-0.46200001,-0.36700001,-0.017,0.2035565291129453,0.6743439031414282,0.709806339610654,0.639172921743421,0.45764245902516654,-0.6180787618154968,-0.7416351633825553,0.579502959434534,-0.337866252296893
4,4.25,425,-0.60820001,0.727,-0.1357,0.28799999,-0.43800002,-0.40400001,-0.014,0.202635936469958,0.6737209685325786,0.7106607726689769,0.6385093337198532,0.4593273179924824,-0.6175145712438387,-0.7424584217338854,0.5788941798855444,-0.3371009055031902
4,4.26,426,-0.60699999,0.72639996,-0.13859999,0.2906,-0.38300002,-0.42400002,-0.047,0.20178599081622284,0.6731431777757211,0.711449700347339,0.637894009322669,0.4608828795835247,-0.6169912512970086,-0.7432184381328044,0.5783296927538837,-0.3363942920125615
4,4.27,427,-0.60619998,0.72569996,-0.14049999,0.29299998,-0.333,-0.42900002,-0.045,0.20121929027339083,0.6727565133322815,0.7119757516874183,0.6374823193564161,0.46192004895332883,-0.6166410308136479,-0.7437251439408492,0.5779520240849976,-0.33592315806775974
4,4.28,428,-0.60569996,0.72499996,-0.1415,0.29539999,-0.28500003,-0.42700002,-0.025,0.2008650640300023,0.6725142425491071,0.7123045834618952,0.6372244059255556,0.4625683500962702,-0.616421591106312,-0.7440418553717566,0.5777154274016016,-0.33562866742449005
4,4.29,429,-0.60539997,0.7245,-0.14129999,0.2976,-0.20900001,-0.40300003,-0.027,0.20065253347063214,0.672368669461824,0.712501882901339,0.6370694474787042,0.4629573212894589,-0.6162897352330861,-0.7442318724033494,0.5775732775939562,-0.3354519773505284
