SensorId, TimeStamp (s), FrameNumber, QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g),rm0,rm1,rm2,rm3,rm4,rm5,rm6,rm7,rm8
1,-0.0,0,-0.0181,-0.73859996,0.0179,-0.67359996,0.0,0.003,0.015,-0.09179361313520829,0.05085652872190011,0.9944785297199442,0.0026226633640437577,0.9987038496030133,-0.050830526507214105,-0.9957746001101165,-0.002057735279437565,-0.09180801436180375
1,0.01,1,-0.0182,-0.73869997,0.0179,-0.6735,0.001,0.008,-0.007,-0.09178964960119435,0.05100407613615611,0.9944713391765433,0.0027703858815094455,0.9986965937163728,-0.050965072955720704,-0.9957745654454916,-0.001922996830884427,-0.09181131136755921
1,0.02,2,-0.018,-0.73890001,0.0181,-0.67329997,0.001,0.004,-0.002,-0.09179755486010965,0.05070897922208509,0.994485700424073,0.0024749397245141525,0.9987110655645649,-0.05069597806780392,-0.9957746148577322,-0.002192474662425326,-0.09180473549762802
1,0.03,3,-0.018,-0.73899996,0.0182,-0.67309999,0.002,-0.004,0.017,-0.09179755486010965,0.05070897922208509,0.994485700424073,0.0024749397245141525,0.9987110655645649,-0.05069597806780392,-0.9957746148577322,-0.002192474662425326,-0.09180473549762802
1,0.04,4,-0.0183,-0.73899996,0.018,-0.67309999,-0.003,0.0,0.011,-0.0917856642585429,0.05115162145602228,0.9944641287945172,0.0029181072680593903,0.9986892979055133,-0.051099617405271996,-0.9957745108640762,-0.0017882593248406652,-0.09181462651449929
1,0.05,5,-0.0185,-0.7392,0.0178,-0.67289996,-0.007,0.008,-0.003,-0.0917776281492434,0.05144670577726371,0.9944496485171922,0.0032135466130061192,0.9986745865146426,-0.051368700275303505,-0.9957743419517625,-0.0015187871725791911,-0.0918213112303411
1,0.06,6,-0.0184,-0.73949999,0.018,-0.67259997,-0.005,0.004,0.007,-0.09178165710773284,0.051299164672668145,0.9944568985745158,0.003065827514842051,0.9986819621713099,-0.051234159847816596,-0.9957744363660918,-0.001653522769380824,-0.09181795980222668
1,0.07,7,-0.0183,-0.73969996,0.0181,-0.6724,0.0,-0.001,0.027,-0.0917856642585429,0.05115162145602228,0.9944641287945172,0.0029181072680593903,0.9986892979055133,-0.051099617405271996,-0.9957745108640762,-0.0017882593248406652,-0.09181462651449929
1,0.08,8,-0.0185,-0.73989999,0.018,-0.67219996,0.001,0.003,0.02,-0.0917776281492434,0.05144670577726371,0.9944496485171922,0.0032135466130061192,0.9986745865146426,-0.051368700275303505,-0.9957743419517625,-0.0015187871725791911,-0.0918213112303411
1,0.09,9,-0.0186,-0.74009997,0.0179,-0.67179996,0.006,0.008,-0.001,-0.09177357738355874,0.051594244760979235,0.9944423786232002,0.0033612645537005915,0.9986671709363956,-0.051503238679682053,-0.9957742276213137,-0.0013840525425098359,-0.0918246807984412
1,0.1,10,-0.0184,-0.74039996,0.0181,-0.67159998,0.013,0.007,0.0,-0.09178165710773284,0.051299164672668145,0.9944568985745158,0.003065827514842051,0.9986819621713099,-0.051234159847816596,-0.9957744363660918,-0.001653522769380824,-0.09181795980222668
1,0.11,11,-0.0183,-0.74049997,0.0182,-0.67149997,0.007,0.001,0.005,-0.0917856642585429,0.05115162145602228,0.9944641287945172,0.0029181072680593903,0.9986892979055133,-0.051099617405271996,-0.9957745108640762,-0.0017882593248406652,-0.09181462651449929
1,0.12,12,-0.0183,-0.74059999,0.0182,-0.67129999,-0.003,0.0,-0.002,-0.0917856642585429,0.05115162145602228,0.9944641287945172,0.0029181072680593903,0.9986892979055133,-0.051099617405271996,-0.9957745108640762,-0.0017882593248406652,-0.09181462651449929
1,0.13,13,-0.0183,-0.74089998,0.0182,-0.671,-0.003,0.001,-0.009,-0.0917856642585429,0.05115162145602228,0.9944641287945172,0.0029181072680593903,0.9986892979055133,-0.051099617405271996,-0.9957745108640762,-0.0017882593248406652,-0.09181462651449929
1,0.14,14,-0.0182,-0.74119997,0.0183,-0.67069995,0.0,0.0,0.0,-0.09178964960119435,0.05100407613615611,0.9944713391765433,0.0027703858815094455,0.9986965937163728,-0.050965072955720704,-0.9957745654454916,-0.001922996830884427,-0.09181131136755921
1,0.15,15,-0.0182,-0.7414,0.0183,-0.67049998,0.0,0.0,0.005,-0.09178964960119435,0.05100407613615611,0.9944713391765433,0.0027703858815094455,0.9986965937163728,-0.050965072955720704,-0.9957745654454916,-0.001922996830884427,-0.09181131136755921
1,0.16,16,-0.0182,-0.74159998,0.0183,-0.67030001,-0.002,0.003,-0.003,-0.09178964960119435,0.05100407613615611,0.9944713391765433,0.0027703858815094455,0.9986965937163728,-0.050965072955720704,-0.9957745654454916,-0.001922996830884427,-0.09181131136755921
1,0.17,17,-0.0181,-0.74180001,0.0183,-0.66999996,0.002,0.004,-0.011,-0.09179361313520829,0.05085652872190011,0.9944785297199442,0.0026226633640437577,0.9987038496030133,-0.050830526507214105,-0.9957746001101165,-0.002057735279437565,-0.09180801436180375
1,0.18,18,-0.0181,-0.74199998,0.0184,-0.66979998,0.004,0.0,-0.006,-0.09179361313520829,0.05085652872190011,0.9944785297199442,0.0026226633640437577,0.9987038496030133,-0.050830526507214105,-0.9957746001101165,-0.002057735279437565,-0.09180801436180375
1,0.19,19,-0.018,-0.7421,0.0185,-0.66969997,0.0,0.0,-0.004,-0.09179755486010965,0.05070897922208509,0.994485700424073,0.0024749397245141525,0.9987110655645649,-0.05069597806780392,-0.9957746148577322,-0.002192474662425326,-0.09180473549762802
1,0.2,20,-0.018,-0.74229997,0.0185,-0.66939998,-0.001,0.0,-0.018,-0.09179755486010965,0.05070897922208509,0.994485700424073,0.0024749397245141525,0.9987110655645649,-0.05069597806780392,-0.9957746148577322,-0.002192474662425326,-0.09180473549762802
1,0.21,21,-0.018,-0.74259996,0.0185,-0.66909999,0.002,-0.002,-0.022,-0.09179755486010965,0.05070897922208509,0.994485700424073,0.0024749397245141525,0.9987110655645649,-0.05069597806780392,-0.9957746148577322,-0.002192474662425326,-0.09180473549762802
1,0.22,22,-0.018,-0.7428,0.0185,-0.66889995,0.006,-0.005,-0.013,-0.09179755486010965,0.05070897922208509,0.994485700424073,0.0024749397245141525,0.9987110655645649,-0.05069597806780392,-0.9957746148577322,-0.002192474662425326,-0.09180473549762802
1,0.23,23,-0.0182,-0.74289995,0.0184,-0.6688,0.008,0.001,0.002,-0.09178964960119435,0.05100407613615611,0.9944713391765433,0.0027703858815094455,0.9986965937163728,-0.050965072955720704,-0.9957745654454916,-0.001922996830884427,-0.09181131136755921
1,0.24,24,-0.0184,-0.74289995,0.0182,-0.66869998,0.008,0.004,0.017,-0.09178165710773284,0.051299164672668145,0.9944568985745158,0.003065827514842051,0.9986819621713099,-0.051234159847816596,-0.9957744363660918,-0.001653522769380824,-0.09181795980222668
1,0.25,25,-0.0184,-0.74299997,0.0181,-0.66869998,0.008,0.007,0.003,-0.09178165710773284,0.051299164672668145,0.9944568985745158,0.003065827514842051,0.9986819621713099,-0.051234159847816596,-0.9957744363660918,-0.001653522769380824,-0.09181795980222668
1,0.26,26,-0.0183,-0.74299997,0.0182,-0.66859996,0.004,0.004,-0.025,-0.0917856642585429,0.05115162145602228,0.9944641287945172,0.0029181072680593903,0.9986892979055133,-0.051099617405271996,-0.9957745108640762,-0.0017882593248406652,-0.09181462651449929
1,0.27,27,-0.0183,-0.74299997,0.0182,-0.66859996,0.007,0.001,-0.007,-0.0917856642585429,0.05115162145602228,0.9944641287945172,0.0029181072680593903,0.9986892979055133,-0.051099617405271996,-0.9957745108640762,-0.0017882593248406652,-0.09181462651449929
1,0.28,28,-0.0185,-0.74299997,0.018,-0.66869998,0.012,0.002,0.013,-0.0917776281492434,0.05144670577726371,0.9944496485171922,0.0032135466130061192,0.9986745865146426,-0.051368700275303505,-0.9957743419517625,-0.0015187871725791911,-0.0918213112303411
1,0.29,29,-0.0187,-0.7428,0.0178,-0.66889995,0.012,0.007,-0.005,-0.09176950481116442,0.051741781614985466,0.9944350888931972,0.0035089813280747076,0.9986597154374584,-0.05163777505290194,-0.9957740933749748,-0.0012493188872465671,-0.09182806850612213
1,0.3,30,-0.0186,-0.74269998,0.0179,-0.66899997,0.008,0.003,-0.028,-0.09177357738355874,0.051594244760979235,0.9944423786232002,0.0033612645537005915,0.9986671709363956,-0.051503238679682053,-0.9957742276213137,-0.0013840525425098359,-0.0918246807984412
1,0.31,31,-0.0185,-0.74269998,0.018,-0.66909999,0.007,-0.006,-0.012,-0.0917776281492434,0.05144670577726371,0.9944496485171922,0.0032135466130061192,0.9986745865146426,-0.051368700275303505,-0.9957743419517625,-0.0015187871725791911,-0.0918213112303411
1,0.32,32,-0.0188,-0.74250001,0.0176,-0.66929996,0.006,-0.005,0.016,-0.09176541043254854,0.05188931633045349,0.9944277793278424,0.003656696927277981,0.9986522200187249,-0.05177230938691324,-0.9957739392129761,-0.0011145862148629927,-0.09183147435297828
1,0.33,33,-0.0191,-0.74229997,0.0172,-0.66939998,0.002,0.004,0.007,-0.09175299646429719,0.05233190755734511,0.9944057316262976,0.004099836585362105,0.9986294942527607,-0.05217590007320182,-0.9957733572353681,-0.0007103941757227415,-0.09184180072450171
1,0.34,34,-0.0191,-0.74229997,0.0172,-0.66939998,0.0,0.008,-0.012,-0.09175299646429719,0.05233190755734511,0.9944057316262976,0.004099836585362105,0.9986294942527607,-0.05217590007320182,-0.9957733572353681,-0.0007103941757227415,-0.09184180072450171
1,0.35,35,-0.0189,-0.74229997,0.0173,-0.66949999,0.003,0.0,-0.011,-0.09176129424820262,0.05203684889855478,0.9944204499277975,0.003804411342460217,0.9986446846810941,-0.05190684167366639,-0.9957737651355512,-0.0009798545334324602,-0.09183489833860098
1,0.36,36,-0.0191,-0.7421,0.0172,-0.66969997,0.002,-0.004,-0.001,-0.09175299646429719,0.05233190755734511,0.9944057316262976,0.004099836585362105,0.9986294942527607,-0.05217590007320182,-0.9957733572353681,-0.0007103941757227415,-0.09184180072450171
1,0.37,37,-0.0194,-0.74199998,0.0169,-0.6699,-0.002,0.002,-0.009,-0.09174038625788666,0.05277447921958986,0.9943835054305531,0.004542965348317839,0.9986064092412772,-0.05257947211685084,-0.9957725960253664,-0.0003062112731258525,-0.09185229033376613
1,0.38,38,-0.0194,-0.74199998,0.0168,-0.66979998,-0.001,0.004,-0.015,-0.09174038625788666,0.05277447921958986,0.9943835054305531,0.004542965348317839,0.9986064092412772,-0.05257947211685084,-0.9957725960253664,-0.0003062112731258525,-0.09185229033376613
1,0.39,39,-0.0193,-0.74189997,0.0168,-0.6699,0.004,0.0,-0.008,-0.09174461146342772,0.05262695752073617,0.9943909339940382,0.004395256985984239,0.998614144159744,-0.05244495018711905,-0.9957728696763395,-0.0004409378786993656,-0.09184877566051308
