datanew_1,datanew_2,datanew_3,datanew_4
-0.046802618684,-0.05848892,-0.352469485822,0.19438131802
-0.046466000338,-0.05890388,-0.35224018583,0.194187338022
-0.046103537744,-0.05930288,-0.351994766650001,0.194192058022
-0.045731278062,-0.05970188,-0.351768066660001,0.194182218022
-0.045359139714,-0.05988904,-0.351487784794001,0.193983518024
-0.0451736,-0.0600798,-0.351261064802001,0.19399819012
-0.04499712,-0.060261119418,-0.351034344810001,0.19398837012
-0.04499712,-0.060448239416,-0.351018366694001,0.19398837012
-0.04497712,-0.06042936,-0.350983570176001,0.19397855012
-0.044744279728,-0.060417,-0.350756885896,0.19398335012
-0.044733458092,-0.06059178,-0.350756885896,0.19397355012
-0.044677197818,-0.060576999414,-0.350511284016,0.193958618024
-0.04461731682,-0.060576999414,-0.350300484024,0.194147538022
-0.04476744036,-0.060764099412,-0.350167408024,0.194147538022
-0.044721138724,-0.060755119412,-0.349978490730001,0.194137758022
-0.044684818446,-0.06095459941,-0.349810618712,0.194137758022
-0.044628838448,-0.061356959406,-0.349867436818,0.19433645802
-0.04459281845,-0.061759319402,-0.349753240804,0.19432667802
-0.04436043846,-0.0619463594,-0.349599162698,0.19431199802
-0.044298478464,-0.0619339194,-0.349749284866001,0.19429727802
-0.044468938458,-0.0619214794,-0.349806044866001,0.194093658022
-0.044809977432,-0.062108519398,-0.350147974718,0.194078878022
-0.045222977416,-0.062096079398,-0.350297760798,0.194068998022
-0.045400078704,-0.062096079398,-0.350639406166001,0.193865358024
-0.045616779716,-0.062096079398,-0.350925744260001,0.193850478024
-0.045601299718,-0.0618965994,-0.351267229908,0.193840558024
-0.045617980368,-0.0618965994,-0.351435316008,0.193830638024
-0.04562815935,-0.061709559402,-0.351736557886,0.193825678024
-0.04564851935,-0.061522519404,-0.3518855,0.193815758024
-0.04565869935,-0.061347919406,-0.352207625892,0.193612078156
-0.045489137778,-0.061360359406,-0.352356292008,0.193602158156
-0.045545117776,-0.061360359406,-0.352464832008,0.193398518028
-0.04556543676,-0.061173319408,-0.352786637872,0.19319485803
-0.045416119078,-0.061173319408,-0.35285751935,0.19318989803
-0.045266758712,-0.06098627941,-0.353120456784,0.192986238032
-0.044966361014,-0.060799239412,-0.353331276782,0.192792818034
-0.044852057448,-0.060412719416,-0.35352343678,0.192594118036
-0.044712519104,-0.060225679418,-0.353767656778,0.192599438036
-0.044763118092,-0.059835639422,-0.35399709864,0.192400738038
-0.044809960376,-0.059636159424,-0.354281341812,0.19220739804
-0.04501847681,-0.059237199428,-0.354562663268,0.19220739804
-0.045261998454,-0.05924292,-0.354773443256,0.192014098042
-0.045499138446,-0.0590523,-0.35501745992,0.191815378174
-0.045767238712,-0.0588652,-0.355209620692001,0.191825678174
-0.045787479724,-0.05886164,-0.355150876766,0.191835978174
-0.045617541012,-0.05866214,-0.355357736764,0.191831138174
-0.04546560101,-0.05844672,-0.355549896762,0.191841458174
-0.045106921008,-0.05804772,-0.355583176762,0.191856578174
-0.045131421006,-0.05783234,-0.35577533676,0.191866878174
-0.045387181002,-0.05743334,-0.356000795974,0.192075898042
-0.045618401,-0.05723032,-0.35580861676,0.192086198042
-0.045815021,-0.057015,-0.35586039676,0.192101218042
-0.046046240998,-0.05658794,-0.355568000682001,0.19229991804
-0.046226419706,-0.056365897824,-0.355427520692001,0.19231019804
-0.0466096387,-0.056110657832,-0.355327189796,0.19232047804
-0.046982878692,-0.055671677848,-0.355345629796,0.192121778042
-0.047162937376,-0.055644037848,-0.355364069796,0.192132058042
-0.047329578366,-0.055413757856,-0.355607833882,0.191928678174
-0.047506198358,-0.055198917864,-0.355800033876,0.191729998046
-0.04788767668,-0.054999397872,-0.356125765820001,0.19156111024
-0.047841200332,-0.054996217872,-0.3565249017,0.19156679024
-0.048042879334,-0.054993037872,-0.356731881688,0.19136807025
-0.048016338002,-0.05480559788,-0.357090755966,0.19137839025
-0.048006398996,-0.05481445788,-0.357312696748,0.19137839025
-0.048006398996,-0.05481445788,-0.35746447271,0.191189970388001
-0.048016338002,-0.054604958944,-0.357689872706,0.191189970388001
-0.048204399332,-0.054601758944,-0.357689872706,0.191200290388001
-0.048224319332,-0.054390198948,-0.357867072702,0.191195730388001
-0.048627360324,-0.054375018948,-0.358269691908,0.191195730388001
-0.048833860322,-0.054172318952,-0.358428611904,0.191191170388001
-0.049075280318,-0.054172318952,-0.358639093734,0.191201530388001
-0.049100280316,-0.053960798956,-0.35883123373,0.19139573025
-0.049185379324,-0.053960798956,-0.359001146406001,0.19139573025
-0.049442059322,-0.05377323896,-0.359193266398001,0.19139573025
-0.049467259322,-0.05377323896,-0.359577506382001,0.19159445024
-0.04968903932,-0.053573698964,-0.359577506382001,0.19158991024
-0.04967925932,-0.053585678964,-0.359787985586,0.191769098046
-0.049662678938,-0.053386138968,-0.359806325586,0.191779498046
-0.049662678938,-0.053174618972,-0.359824663752,0.191978178174
-0.049849418932,-0.053174618972,-0.359843003752,0.191978178174
-0.050010838928,-0.053162638972,-0.360071803744,0.191963238174
-0.050217158922,-0.053365318968,-0.360130791872,0.191973658174
-0.050378598918,-0.053362178968,-0.360341273702,0.191973658174
-0.050353357936,-0.053150658972,-0.3605187537,0.191958698174
-0.050353357936,-0.053126698972,-0.360688526344001,0.191958698174
-0.05034351892,-0.052915178976,-0.360917364500001,0.191958698174
-0.050368778918,-0.05271563898,-0.361168592638,0.191943698174
-0.050555478912,-0.052519158984,-0.361186952638,0.191943698174
-0.050770398212,-0.052331618988,-0.361364572634,0.191943698174
-0.050760597232,-0.052132078992,-0.361382954472,0.191943698174
-0.050937497224,-0.051736079,-0.361575094468,0.191933238174
-0.051098797216,-0.051736079,-0.36156063447,0.191933238174
-0.0514819772,-0.051739159,-0.36177119368,0.192126098042
-0.05167146,-0.051751199,-0.36177119368,0.192126098042
-0.0516264,-0.051950738996,-0.36178959368,0.192115658042
-0.0516264,-0.052162318992,-0.36178959368,0.191916938174
-0.05142992,-0.052361858988,-0.361967355114,0.191713638046
-0.05100172,-0.052573438984,-0.362177915108,0.191514938048
-0.0503418,-0.05277297898,-0.362196335106,0.19131623805
-0.050162097248,-0.052972518976,-0.362366026928,0.191107058182
-0.050136797248,-0.053168918972,-0.362750247700001,0.19092783027
-0.050156637248,-0.053368458968,-0.362960787690001,0.19072911028
-0.050363058232,-0.053567998964,-0.363152907682001,0.1903316703
-0.050534358226,-0.05377955896,-0.363326607676001,0.19013295031
-0.050747738912,-0.053979098956,-0.363440943276,0.18993423032
-0.050757678912,-0.054175478952,-0.363555201022,0.18953679034
-0.050964137912,-0.054375018948,-0.363710441024,0.189327590478001
-0.051009117912,-0.054574558944,-0.363791747688,0.18912889036
-0.051205637906,-0.05477409894,-0.363887400266001,0.188954094222
-0.051240677906,-0.054961638936,-0.364028040256001,0.188760014228
-0.0514371979,-0.055146058932,-0.364142082644,0.188561274234
-0.051668757894,-0.055333618928,-0.364264140798,0.18836719424
-0.051890457888,-0.055321638928,-0.364212600798,0.18837185424
-0.052077118868,-0.055512258924,-0.364138412576,0.18837185424
-0.052291798152,-0.055509198924,-0.364105352576,0.188167414246
-0.052468618144,-0.05569675892,-0.364150542654,0.188172094246
-0.052645437152,-0.05568477892,-0.364136102656,0.188176774246
-0.0527799,-0.05568477892,-0.364121705956,0.188176774246
-0.052946800986,-0.05568779892,-0.364140304094,0.188166454246
-0.053312839546,-0.05568779892,-0.36417750409,0.188156134246
-0.053686038552,-0.055875338916,-0.364196104088,0.188156134246
-0.054016557816,-0.055875338916,-0.364222920236001,0.188141074246
-0.054399557804,-0.055890358916,-0.364260162098001,0.187942334252
