datanew_1,datanew_2,datanew_3,datanew_4
0.034871538738,-0.049255579076,-0.181004011278,0.191341258794
0.035145158724,-0.049263939076,-0.181180011278,0.191341258794
0.03515391926,-0.049263939076,-0.181125808348,0.191517298794
0.035255419258,-0.049264739076,-0.181218328348,0.191517298794
0.035263520878,-0.049264739076,-0.181247651278,0.191495718796
0.035537820944,-0.049273079076,-0.181369528344,0.191467195944
0.035545937696,-0.049265499076,-0.181349948612,0.191445595944
0.035545937696,-0.049465119072,-0.18137930274,0.19163493594
0.035819577686,-0.049465839072,-0.18147192273,0.19161331594
0.035819577686,-0.049465839072,-0.18147192273,0.19161331594
0.035819577686,-0.049465839072,-0.181593930998001,0.19161331594
0.03592111768,-0.049474139072,-0.181510551002001,0.191789295936
0.035929918624,-0.049673759068,-0.181510551002001,0.191797595936
0.036039660256,-0.049673759068,-0.181632628052001,0.191775995936
0.035867580264,-0.049673759068,-0.181632628052001,0.191775995936
0.03596982,-0.049674419068,-0.181632628052001,0.191951995932
0.03597802164,-0.049874039064,-0.181578739334001,0.191951995932
0.036079621644,-0.049882319064,-0.181578739334001,0.191951995932
0.036181221648,-0.049882319064,-0.1816427833,0.191930395932
0.036181221648,-0.049874659064,-0.181588940352001,0.191930395932
0.036454881652,-0.05008253906,-0.181505640352001,0.191908795932
0.036282821652,-0.05008253906,-0.181711183294,0.192097996168
0.036291737588,-0.05008253906,-0.181598372016001,0.191878795932
0.036393357582,-0.05009079906,-0.181627894968001,0.191878795932
0.036221317584,-0.050290419056,-0.181544614970001,0.191878795932
0.036322937578,-0.050290419056,-0.181720654964001,0.191857175932
0.036416241732,-0.050490039052,-0.181720654964001,0.191857175932
0.036416241732,-0.050490039052,-0.181666932010001,0.191835555932
0.036526177566,-0.050689659048,-0.181666932010001,0.191827115932
0.036526177566,-0.050697919048,-0.18187255552,0.191785131864
0.036799837558,-0.050697919048,-0.181789315524,0.191785131864
0.036799837558,-0.050697919048,-0.181818889608,0.191785131864
0.036791481738,-0.050697919048,-0.181941315522,0.191763491864
0.036892421676,-0.050706179048,-0.182005579494,0.191763491864
0.03698562,-0.050514299052,-0.182035182454,0.191763491864
0.03681356,-0.050514299052,-0.182016302962,0.191763491864
0.036906718316,-0.050522579052,-0.182016302962,0.191741851864
0.036906038588,-0.050330719056,-0.18204592,0.191741851864
0.03675653775,-0.050325998584,-0.18195296,0.191733351864
0.036584457758,-0.050334298584,-0.182070706144,0.191711691864
0.036685997752,-0.050342078584,-0.181865011500001,0.191711691864
0.036504681,-0.050333758584,-0.181865011500001,0.191711691864
0.036425599306,-0.050341518584,-0.181865011500001,0.191711691864
0.036425599306,-0.050541118578,-0.181948151498001,0.191711691864
0.036527099304,-0.050541118578,-0.181948151498001,0.191711691864
0.036517798374,-0.050532778578,-0.181800828308,0.191711691864
0.036517798374,-0.050732378572,-0.18177124535,0.191711691864
0.036689918372,-0.050740118572,-0.181707044848,0.191711691864
0.036681396668,-0.050939718566,-0.181677458932,0.191514111872
0.037025636664,-0.050923638566,-0.181613257926001,0.191522631872
0.037197756662,-0.050923638566,-0.181583672010001,0.19131653188
0.03736987666,-0.05111489856,-0.181573185088001,0.19134535594
0.037197056942,-0.05111489856,-0.181573185088001,0.191147755944
0.03718854035,-0.051306158554,-0.181573185088001,0.190958675948
0.03718854035,-0.051297818554,-0.181367608054001,0.190980295948
0.03718854035,-0.051297818554,-0.181592345354,0.190980295948
0.03718854035,-0.051497418548,-0.181562808308,0.190782695952
0.03708710035,-0.051505078548,-0.181562808308,0.190782695952
0.03708710035,-0.051512738548,-0.181592345354,0.190804315952
0.03708710035,-0.051321518554,-0.181626948042001,0.190812795952
0.03692345696,-0.051329198554,-0.181626948042001,0.190812795952
0.036924176672,-0.051336878554,-0.181626948042001,0.190804315952
0.036941899294,-0.05114569856,-0.181768362954,0.190804315952
0.036840399296,-0.05115339856,-0.181861042956,0.190804315952
0.036840399296,-0.050962238566,-0.181861042956,0.190598235956
0.036566799302,-0.050969958566,-0.182037042956,0.190598235956
0.036557598382,-0.050770358572,-0.1820666,0.190589755956
0.036557598382,-0.050778818572,-0.18210126266,0.190589755956
0.036376256996,-0.050778818572,-0.182130825616,0.190589755956
0.03626636038,-0.050579218578,-0.18216038266,0.190589755956
0.03608499939,-0.050579218578,-0.182141395512,0.190559596806
0.036076557702,-0.050587678578,-0.182141395512,0.190559596806
0.035895161004,-0.050388078584,-0.18207712266,0.190559596806
0.035978818308,-0.050380318584,-0.18207712266,0.190551095956
0.035798156616,-0.05018071859,-0.181954805626,0.190551095956
0.035797336944,-0.049989558596,-0.18192524267,0.190748695952
