datanew_1,datanew_2,datanew_3,datanew_4
-0.020748499008,0.060872738116,0.03830069902,0.017675879406
-0.020842959584,0.060865158116,0.03839123853,0.017491719412
-0.021021419526,0.060860318116,0.038305838532,0.017491719412
-0.021024060054,0.060860318116,0.038481819,0.017304079418
-0.021115840156,0.06106759811,0.038579219394,0.017300639418
-0.021116360052,0.06106277811,0.038579219394,0.017297199418
-0.021118998732,0.06105515811,0.038489098446,0.017312619418
-0.02121021873,0.061254838104,0.038489098446,0.017312619418
-0.02121071868,0.061254838104,0.038308318452,0.017316039418
-0.02130191868,0.061254838104,0.038127538458,0.017331399418
-0.02130191868,0.061254838104,0.03803211846,0.017331399418
-0.02139311868,0.061446898098,0.037856099418,0.017343339418
-0.02139311868,0.061434398098,0.037856099418,0.017346719418
-0.02166227867,0.061626438092,0.037773518556,0.017346719418
-0.02166227867,0.061626438092,0.037773518556,0.017358639418
-0.02184023866,0.061813558086,0.037868878548,0.017358639418
-0.021931018702,0.061813558086,0.03796423854,0.017174299424
-0.021928340042,0.06201323808,0.03795953901,0.017174299424
-0.022106280042,0.06200831808,0.037961519406,0.017177639424
-0.022105860126,0.062207998074,0.037780739412,0.017192839424
-0.022283380042,0.062195378074,0.037776038472,0.017196159424
-0.022458579494,0.062395058068,0.037776038472,0.017196159424
-0.022723159488,0.062589798062,0.037961519406,0.01699987943
-0.022901079484,0.062582078062,0.037876139406,0.01701169943
-0.023165659478,0.062582078062,0.0380569194,0.016815399436
-0.023251839524,0.062589798062,0.038152319394,0.016615799442
-0.02342975952,0.062584858062,0.038328438456,0.016431279448
-0.02351639952,0.062392918068,0.03824307846,0.016434559448
-0.023694319516,0.062193238074,0.03824307846,0.016238239454
-0.023694319516,0.06198863808,0.038328438456,0.01605543964
-0.023872239512,0.061788958086,0.038152319394,0.01605869964
-0.023872239512,0.061784038086,0.038154958524,0.015862339644
-0.023963519508,0.061592138092,0.037974198534,0.015662719648
-0.023963519508,0.061392458098,0.037978859,0.015478019652
-0.024055259458,0.061187878104,0.037896079336,0.01507877966
-0.024058660138,0.06098819811,0.037810639338,0.014882399664
-0.024059120046,0.06098329811,0.037991379336,0.014682779668
-0.02406251853,0.060783618116,0.038172119334,0.014486399672
-0.024062978622,0.060778718116,0.038172119334,0.01408715968
-0.024243899204,0.060579038122,0.038352859332,0.013890779684
-0.024244359112,0.060379358128,0.038172119334,0.013702759688
-0.024422339106,0.060387198128,0.038176738872,0.013506359692
-0.024600779192,0.060190498134,0.037900718872,0.013306739696
-0.024778759186,0.05999081814,0.037903359136,0.0131071197
-0.02495673918,0.05999081814,0.03772263914,0.012907499704
-0.025047119742,0.059798998146,0.03764177868,0.012707879708
-0.025047119742,0.059794158146,0.037461058684,0.012711099708
-0.025225599788,0.059594478152,0.037461058684,0.012508259712
-0.025225599788,0.059602358152,0.037456439146,0.012311859716
-0.025225599788,0.059602358152,0.037358498878,0.012311859716
-0.025229160048,0.059602358152,0.03717775888,0.01211223972
-0.02522964,0.059602358152,0.037258559342,0.01211223972
-0.025411238808,0.059610238152,0.036897079346,0.01212379972
-0.02541171876,0.059610238152,0.036801779346,0.01212379972
-0.025593359472,0.059618118152,0.03671353907,0.011909399724
