datanew_1,datanew_2,datanew_3,datanew_4
-0.06528455673,0.046571799064,-0.000350679994,-0.007692659844
-0.06528455673,0.046571799064,-0.000350679994,-0.007694139844
-0.06528455673,0.046574999064,-0.000350679994,-0.007694139844
-0.06528455673,0.046574999064,-0.00014758,-0.007694139844
-0.06507919674,0.046573739064,-0.00014758,-0.007692719844
-0.06507919674,0.046573739064,-0.00014852,-0.007692719844
-0.06507899674,0.046573739064,-0.00014852,-0.007494159848
-0.06487919675,0.046576959064,-0.00014946,-0.007495639848
-0.06487919675,0.046576959064,-0.00014946,-0.007495639848
-0.06487919675,0.046576959064,-0.00014946,-0.007495639848
-0.06487919675,0.046576959064,-0.00014628,-0.007495639848
-0.06487361675,0.046576959064,5.3679994e-05,-0.007495639848
-0.06487361675,0.046576959064,5.3679994e-05,-0.007495639848
-0.06487361675,0.046580179064,5.3679994e-05,-0.007497119848
-0.06487383675,0.046381499068,5.3679994e-05,-0.007497119848
-0.06507363674,0.046381499068,5.2759994e-05,-0.007497119848
-0.06507363674,0.046381499068,5.2759994e-05,-0.007497119848
-0.06527365673,0.046380279068,5.2759994e-05,-0.007497119848
-0.06527365673,0.046381499068,5.1839994e-05,-0.007297139852
-0.06507363674,0.046381499068,5.1839994e-05,-0.007297139852
-0.06507363674,0.046384699068,0.000251799988,-0.007298619852
-0.06507363674,0.046584599064,0.000255019988,-0.007298619852
-0.06487383675,0.046584599064,0.000255019988,-0.007297259852
-0.06487383675,0.046584599064,5.8279994e-05,-0.007297259852
-0.06487383675,0.046584599064,5.8279994e-05,-0.007298619852
-0.06487383675,0.046584599064,5.8279994e-05,-0.007497239848
-0.06487405675,0.046587799064,5.8279994e-05,-0.007497239848
-0.06506831674,0.046587799064,0.000255019988,-0.007297259852
-0.06506855674,0.046587799064,0.000454079982,-0.007297259852
-0.06526835673,0.046587799064,0.000454079982,-0.007297259852
-0.06526859673,0.046588979064,0.000454079982,-0.007298759852
-0.06526859673,0.046593319064,0.000253219988,-0.007298759852
-0.06527431673,0.04679321906,5.4159994e-05,-0.007298759852
-0.06507451674,0.04679321906,5.7399994e-05,-0.007298759852
-0.06487471675,0.04679321906,5.8279994e-05,-0.007298759852
-0.06487471675,0.046996279056,5.8279994e-05,-0.007097439856
-0.06466943676,0.046996279056,0.000259119988,-0.007097439856
-0.06466943676,0.046996279056,0.000259119988,-0.007097439856
-0.06466967676,0.046999439056,0.000459959982,-0.007097439856
-0.06446987677,0.047199339052,0.000460839982,-0.007096099856
-0.064476338062,0.047199339052,0.000660799976,-0.00689611986
-0.064276518068,0.047202499052,0.000660799976,-0.00689611986
-0.064076698074,0.047202499052,0.000660799976,-0.00689611986
-0.064076698074,0.047202499052,0.000659919976,-0.00689477986
-0.06387687808,0.047402399048,0.00085899997,-0.00689477986
-0.063677058086,0.047402399048,0.00085899997,-0.00689477986
-0.063471778092,0.047402399048,0.001058079964,-0.00689477986
-0.063471518092,0.047405559048,0.001058079964,-0.00689477986
-0.063471518092,0.047405559048,0.001257159958,-0.00689765986
-0.063471518092,0.047405559048,0.001457119952,-0.00689765986
-0.063671338086,0.047405559048,0.001457119952,-0.006697679864
-0.06386567808,0.047405559048,0.001457119952,-0.006697679864
-0.06386567808,0.047408719048,0.001457119952,-0.006697679864
-0.063666138086,0.047608619044,0.001459499952,-0.006696139864
-0.063466318092,0.047608619044,0.001459499952,-0.006496159868
-0.063266498098,0.04780851904,0.001459499952,-0.006496159868
-0.063266498098,0.04780851904,0.001659459946,-0.006296179872
-0.063066678104,0.048008419036,0.00185855994,-0.006096199876
-0.06286685811,0.048011579036,0.002058519934,-0.006096199876
-0.06286685811,0.048011579036,0.002258479928,-0.00589621988
-0.062672498116,0.048011579036,0.002458439922,-0.00589621988
-0.062672758116,0.048211479032,0.002459299922,-0.00589621988
-0.062667318116,0.048211479032,0.002655119916,-0.00589621988
-0.062667318116,0.048212519032,0.002655119916,-0.005696239884
-0.062472938122,0.048412419028,0.002655119916,-0.005696239884
-0.062472938122,0.048412419028,0.002655119916,-0.005696239884
-0.062273118128,0.048412419028,0.002654239916,-0.005496259888
-0.062073298134,0.048615459024,0.00285089991,-0.005496259888
-0.062073298134,0.048615459024,0.00285089991,-0.005494719888
-0.06187373814,0.04881535902,0.003049959904,-0.005293379892
-0.06187373814,0.04881535902,0.003249919898,-0.005293379892
-0.062073558134,0.04881535902,0.003449879892,-0.005293379892
-0.062073298134,0.049015259016,0.003449879892,-0.005093399896
-0.062073298134,0.049015259016,0.003449879892,-0.005093399896
-0.062073298134,0.049218299012,0.003449879892,-0.005091839896
-0.06187347814,0.049418199008,0.003249919898,-0.0048918599
-0.061668218146,0.049418199008,0.003249919898,-0.0048918599
-0.061473578152,0.049614959004,0.003249919898,-0.004691879904
-0.061473578152,0.049814859,0.003448979892,-0.004691879904
-0.061273758158,0.049813839,0.003449879892,-0.004490339908
-0.061273758158,0.050014758996,0.003649839886,-0.004290359912
-0.061274018158,0.050013738996,0.00385069988,-0.004290359912
-0.061473838152,0.050013738996,0.004050659874,-0.004087399916
-0.061668218146,0.050213638992,0.004250619868,-0.004087399916
-0.061668218146,0.050213638992,0.004250619868,-0.004087399916
-0.06186775814,0.050213638992,0.004250619868,-0.00388741992
-0.06186775814,0.050413538988,0.004249719868,-0.00388599992
-0.061667658146,0.050413538988,0.004249719868,-0.00388599992
-0.061667658146,0.050613438984,0.004246399868,-0.00388583992
-0.061467838152,0.05081333898,0.004246399868,-0.003685859924
-0.061268018158,0.051010078976,0.004446359862,-0.003684419924
-0.061073678164,0.051009038976,0.004646319856,-0.003484439928
-0.06087385817,0.051009038976,0.004647239856,-0.003484439928
-0.06087359817,0.051009038976,0.00484811985,-0.003484439928
-0.061067918164,0.051009038976,0.00485139985,-0.003482839928
-0.061067918164,0.051009038976,0.005052259844,-0.003282859932
-0.061067918164,0.051005858976,0.005051359844,-0.003282859932
-0.06086809817,0.051205758972,0.00484811985,-0.003281399932
-0.060668278176,0.051202578972,0.00484719985,-0.003281399932
-0.060473958182,0.051202578972,0.00484295985,-0.003282859932
-0.060473958182,0.051201498972,0.00484295985,-0.003282859932
